time [ms];Setpoint position [mm];Actual position value encoder channel 1 [mm];Setpoint value velocity controller [m/s];Actual velocity value encoder channel 1 [m/s];Target position CiA402 [mm]
1070.00005245209;70.0000000;70.0000138;-1.537562E-06;-1.783374E-05;70.0000000
1071.00009918213;70.0000000;70.0000138;-1.537562E-06;-6.950601E-06;70.0000000
1072.00002670288;70.0000000;70.0000138;-1.537562E-06;-2.708957E-06;70.0000000
1073.00007343292;70.0000000;70.0000138;-1.537562E-06;-1.055801E-06;70.0000000
1074.00000095367;70.0000000;70.0000138;-1.537562E-06;-4.114924E-07;70.0000000
1075.00004768372;70.0000000;70.0000733;-8.166905E-06;4.685197E-05;70.0000000
1076.00009441376;70.0000000;70.0000733;-8.166905E-06;1.826029E-05;70.0000000
1077.00002193451;70.0000000;70.0000733;-8.166905E-06;7.116846E-06;70.0000000
1078.00006866455;70.0000000;70.0000733;-8.166905E-06;2.773751E-06;70.0000000
1078.9999961853;70.0000000;70.0000138;-1.537562E-06;-3.193722E-05;70.0000000
1080.00004291534;70.0000000;70.0000138;-1.537562E-06;-1.244735E-05;70.0000000
1081.00008964539;70.0000000;70.0000138;-1.537562E-06;-4.851285E-06;70.0000000
1082.00001716614;70.0000000;70.0000138;-1.537562E-06;-1.890761E-06;70.0000000
1083.00006389618;70.0000000;70.0000138;-1.537562E-06;-7.369134E-07;70.0000000
1084.00011062622;70.0000000;69.9999542;5.102923E-06;-3.336097E-05;70.0000000
1085.00003814697;70.0000000;70.0000137;-1.52642E-06;3.988664E-05;70.0000000
1086.00008487701;70.0000000;70.0000137;-1.52642E-06;1.554559E-05;70.0000000
1087.00001239777;70.0000000;69.9999542;5.102923E-06;-2.329077E-05;70.0000000
1088.00005912781;70.0000000;69.9999542;5.102923E-06;-9.077446E-06;70.0000000
1089.00010585785;70.0000000;70.0000137;-1.52642E-06;3.825087E-05;70.0000000
1090.0000333786;70.0000000;70.0000137;-1.52642E-06;1.490806E-05;70.0000000
1091.00008010864;70.0000000;70.0000137;-1.52642E-06;9.479028E-06;70.0000000
1092.00000762939;70.0000000;69.9999542;5.102923E-06;-1.949539E-05;70.0000000
1093.00005435944;70.0000000;69.9999542;5.102923E-06;-7.598219E-06;70.0000000
1094.00010108948;70.0000000;70.0000137;-1.52642E-06;2.022843E-05;70.0000000
1095.00002861023;70.0000000;70.0000137;-1.52642E-06;7.883914E-06;70.0000000
1096.00007534027;70.0000000;70.0000137;-1.52642E-06;3.072711E-06;70.0000000
1097.00000286102;70.0000000;70.0000137;-1.52642E-06;1.197571E-06;70.0000000
1098.00004959106;70.0000000;70.0000137;-1.52642E-06;4.667467E-07;70.0000000
1099.00009632111;70.0000000;70.0000137;-1.52642E-06;1.819119E-07;70.0000000
1100.00002384186;70.0000000;70.0000137;-1.52642E-06;7.089913E-08;70.0000000
1101.0000705719;70.0000000;70.0000137;-1.52642E-06;2.763253E-08;70.0000000
1101.99999809265;70.0000000;70.0000733;-8.166905E-06;4.186975E-05;70.0000000
1103.00004482269;70.0000000;70.0000733;-8.166905E-06;1.63185E-05;70.0000000
1104.00009155273;70.0000000;70.0000733;-8.166905E-06;6.360042E-06;70.0000000
1105.00001907349;70.0000000;70.0000733;-8.166905E-06;2.478791E-06;70.0000000
1106.00006580353;70.0000000;70.0000138;-1.537562E-06;-2.512242E-05;70.0000000
1106.99999332428;70.0000000;70.0000138;-1.537562E-06;-9.79132E-06;70.0000000
1108.00004005432;70.0000000;70.0000138;-1.537562E-06;-3.816112E-06;70.0000000
1109.00008678436;70.0000000;70.0000138;-1.537562E-06;-1.487308E-06;70.0000000
1110.00001430511;70.0000000;70.0000138;-1.537562E-06;-5.796699E-07;70.0000000
1111.00006103516;70.0000000;70.0000138;-1.537562E-06;-2.259231E-07;70.0000000
1112.0001077652;70.0000000;70.0000138;-1.537562E-06;-8.805225E-08;70.0000000
1113.00003528595;70.0000000;70.0000138;-1.537562E-06;-3.431786E-08;70.0000000
1114.00008201599;70.0000000;69.9999542;5.102923E-06;-2.614573E-05;70.0000000
1115.00000953674;70.0000000;69.9999542;5.102923E-06;-1.019015E-05;70.0000000
1116.00005626678;70.0000000;70.0000137;-1.52642E-06;2.904672E-05;70.0000000
1117.00010299683;70.0000000;70.0000137;-1.52642E-06;1.13208E-05;70.0000000
1118.00003051758;70.0000000;70.0000137;-1.52642E-06;4.412216E-06;70.0000000
1119.00007724762;70.0000000;70.0000137;-1.52642E-06;1.719636E-06;70.0000000
1120.00000476837;70.0000000;70.0000137;-1.52642E-06;6.702185E-07;70.0000000
1121.00005149841;70.0000000;70.0000137;-1.52642E-06;2.612138E-07;70.0000000
1122.00009822845;70.0000000;69.9999542;5.102923E-06;-2.598671E-05;70.0000000
1123.00002574921;70.0000000;69.9999542;5.102923E-06;-1.012817E-05;70.0000000
1124.00007247925;70.0000000;69.9999542;5.102923E-06;-3.947398E-06;70.0000000
1125;70.0000000;69.9999542;5.102923E-06;-1.538476E-06;70.0000000
1126.00004673004;70.0000000;70.0000137;-1.52642E-06;2.874996E-05;70.0000000
1127.00009346008;70.0000000;70.0000137;-1.52642E-06;1.120514E-05;70.0000000
1128.00002098083;70.0000000;70.0000137;-1.52642E-06;4.367138E-06;70.0000000
1129.00006771088;70.0000000;70.0000137;-1.52642E-06;1.702067E-06;70.0000000
1129.99999523163;70.0000000;70.0000137;-1.52642E-06;6.633711E-07;70.0000000
1131.00004196167;70.0000000;69.9999542;5.102923E-06;-4.67538E-05;70.0000000
1132.00008869171;70.0000000;69.9999542;5.102923E-06;-1.822203E-05;70.0000000
1133.00001621246;70.0000000;69.9999542;5.102923E-06;-7.101934E-06;70.0000000
1134.0000629425;70.0000000;70.0000137;-1.52642E-06;2.658164E-05;70.0000000
1135.00010967255;70.0000000;70.0000137;-1.52642E-06;1.036004E-05;70.0000000
1136.0000371933;70.0000000;69.9999542;5.102923E-06;-4.297458E-05;70.0000000
1137.00008392334;70.0000000;69.9999542;5.102923E-06;-1.67491E-05;70.0000000
1138.00001144409;70.0000000;69.9999542;5.102923E-06;-6.527867E-06;70.0000000
1139.00005817413;70.0000000;70.0000137;-1.52642E-06;3.924455E-05;70.0000000
1140.00010490417;70.0000000;70.0000137;-1.52642E-06;1.529534E-05;70.0000000
1141.00003242493;70.0000000;70.0000137;-1.52642E-06;5.961273E-06;70.0000000
1142.00007915497;70.0000000;70.0000137;-1.52642E-06;2.323372E-06;70.0000000
1143.00000667572;70.0000000;70.0000137;-1.52642E-06;9.055211E-07;70.0000000
1144.00005340576;70.0000000;70.0000137;-1.52642E-06;3.529217E-07;70.0000000
1145.0001001358;70.0000000;70.0000137;-1.52642E-06;1.375492E-07;70.0000000
1146.00002765656;70.0000000;70.0000137;-1.52642E-06;5.360904E-08;70.0000000
1147.0000743866;70.0000000;70.0000137;-1.52642E-06;2.089382E-08;70.0000000
1148.00000190735;70.0000000;70.0000137;-1.52642E-06;8.143246E-09;70.0000000
1149.00004863739;70.0000000;70.0000137;-1.52642E-06;3.173784E-09;70.0000000
1150.00009536743;70.0000000;70.0000137;-1.52642E-06;1.236964E-09;70.0000000
1151.00002288818;70.0000000;70.0000137;-1.52642E-06;4.820999E-10;70.0000000
1152.00006961823;70.0000000;70.0000137;-1.52642E-06;1.878957E-10;70.0000000
1152.99999713898;70.0000000;70.0000137;-1.52642E-06;7.32313E-11;70.0000000
1154.00004386902;70.0000000;70.0000137;-1.52642E-06;2.854148E-11;70.0000000
1155.00009059906;70.0000000;70.0000137;-1.52642E-06;1.112388E-11;70.0000000
1156.00001811981;70.0000000;70.0000733;-8.166905E-06;4.185899E-05;70.0000000
1157.00006484985;70.0000000;70.0000733;-8.166905E-06;1.63143E-05;70.0000000
1158.0001115799;70.0000000;70.0000733;-8.166905E-06;6.358408E-06;70.0000000
1159.00003910065;70.0000000;70.0000138;-1.537562E-06;-2.687142E-05;70.0000000
1160.00008583069;70.0000000;69.9999542;5.102923E-06;-3.660534E-05;70.0000000
1161.00001335144;70.0000000;69.9999542;5.102923E-06;-1.426672E-05;70.0000000
1162.00006008148;70.0000000;69.9999542;5.102923E-06;-5.560375E-06;70.0000000
1163.00010681152;70.0000000;70.0000137;-1.52642E-06;2.718245E-05;70.0000000
1164.00003433228;70.0000000;70.0000733;-8.166905E-06;5.768556E-05;70.0000000
1165.00008106232;70.0000000;70.0000733;-8.166905E-06;2.248262E-05;70.0000000
1166.00000858307;70.0000000;70.0000733;-8.166905E-06;8.762473E-06;70.0000000
1167.00005531311;70.0000000;70.0000138;-1.537562E-06;-2.267339E-05;70.0000000
1168.00010204315;70.0000000;69.9999542;5.102923E-06;-5.069581E-05;70.0000000
1169.0000295639;70.0000000;69.9999542;5.102923E-06;-1.97584E-05;70.0000000
1170.00007629395;70.0000000;70.0000137;-1.52642E-06;1.838779E-05;70.0000000
1171.0000038147;70.0000000;70.0000137;-1.52642E-06;7.166536E-06;70.0000000
1172.00005054474;70.0000000;70.0000137;-1.52642E-06;2.793117E-06;70.0000000
1173.00009727478;70.0000000;70.0000137;-1.52642E-06;1.088601E-06;70.0000000
1174.00002479553;70.0000000;70.0000137;-1.52642E-06;4.242762E-07;70.0000000
1175.00007152557;70.0000000;70.0000137;-1.52642E-06;1.653593E-07;70.0000000
1175.99999904633;70.0000000;70.0000137;-1.52642E-06;6.444784E-08;70.0000000
1177.00004577637;70.0000000;70.0000137;-1.52642E-06;2.511818E-08;70.0000000
1178.00009250641;70.0000000;70.0000137;-1.52642E-06;9.78967E-09;70.0000000
1179.00002002716;70.0000000;70.0000733;-8.166905E-06;2.613617E-05;70.0000000
1180.0000667572;70.0000000;70.0000733;-8.166905E-06;1.018643E-05;70.0000000
1181.00011348724;70.0000000;70.0000138;-1.537562E-06;-4.891879E-05;70.0000000
1182.000041008;70.0000000;69.9999542;5.102923E-06;-6.092481E-05;70.0000000
1183.00008773804;70.0000000;69.9999542;5.102923E-06;-2.37451E-05;70.0000000
1184.00001525879;70.0000000;69.9999542;5.102923E-06;-9.254517E-06;70.0000000
1185.00006198883;70.0000000;69.9999542;5.102923E-06;-3.606896E-06;70.0000000
1186.00010871887;70.0000000;69.9999542;5.102923E-06;-1.405767E-06;70.0000000
1187.00003623962;70.0000000;70.0000137;-1.52642E-06;4.124086E-05;70.0000000
1188.00008296967;70.0000000;70.0000137;-1.52642E-06;1.607339E-05;70.0000000
1189.00001049042;70.0000000;70.0000733;-8.166905E-06;5.924229E-05;70.0000000
1190.00005722046;70.0000000;70.0000733;-8.166905E-06;2.308935E-05;70.0000000
1191.0001039505;70.0000000;70.0000733;-8.166905E-06;8.998942E-06;70.0000000
1192.00003147125;70.0000000;70.0000733;-8.166905E-06;3.507286E-06;70.0000000
1193.00007820129;70.0000000;69.9999542;5.102923E-06;-6.89142E-05;70.0000000
1194.00000572205;70.0000000;69.9999542;5.102923E-06;-2.685892E-05;70.0000000
1195.00005245209;70.0000000;69.9999542;5.102923E-06;-1.046811E-05;70.0000000
1196.00009918213;70.0000000;70.0000137;-1.52642E-06;3.770887E-05;70.0000000
1197.00002670288;70.0000000;70.0000137;-1.52642E-06;1.469682E-05;70.0000000
1198.00007343292;70.0000000;70.0000733;-8.166905E-06;3.186036E-05;70.0000000
1199.00000095367;70.0000000;70.0000733;-8.166905E-06;1.241739E-05;70.0000000
1200.00004768372;70.0000000;70.0000138;-1.537562E-06;-4.217274E-05;70.0000000
1201.00009441376;70.0000000;69.9999542;5.102923E-06;-5.364457E-05;70.0000000
1202.00002193451;70.0000000;69.9999542;5.102923E-06;-2.090767E-05;70.0000000
1203.00006866455;70.0000000;69.9998946;1.174341E-05;-4.122241E-05;70.0000000
1204.00011539459;70.0000000;69.9999541;5.114065E-06;3.094615E-05;70.0000000
1205.00004291534;70.0000000;69.9999541;5.114065E-06;1.206108E-05;70.0000000
1206.00008964539;70.0000000;69.9999541;5.114065E-06;4.700739E-06;70.0000000
1207.00001716614;70.0000000;69.9999541;5.114065E-06;1.832087E-06;70.0000000
1208.00006389618;70.0000000;69.9999541;5.114065E-06;7.140454E-07;70.0000000
1209.00011062622;70.0000000;69.9999541;5.114065E-06;2.782952E-07;70.0000000
1210.00003814697;70.0000000;70.0000137;-1.52642E-06;3.318223E-05;70.0000000
1211.00008487701;70.0000000;70.0000137;-1.52642E-06;1.293259E-05;70.0000000
1212.00001239777;70.0000000;69.9999542;5.102923E-06;-4.784849E-05;70.0000000
1213.00005912781;70.0000000;69.9998946;1.174341E-05;-7.162645E-05;70.0000000
1214.00010585785;70.0000000;69.9998946;1.174341E-05;-2.7916E-05;70.0000000
1215.0000333786;70.0000000;69.9999541;5.114065E-06;3.613225E-05;70.0000000
1216.00008010864;70.0000000;70.0000137;-1.52642E-06;5.594133E-05;70.0000000
1217.00000762939;70.0000000;70.0000137;-1.52642E-06;2.180282E-05;70.0000000
1218.00005435944;70.0000000;70.0000137;-1.52642E-06;8.497523E-06;70.0000000
1219.00010108948;70.0000000;70.0000137;-1.52642E-06;3.311861E-06;70.0000000
1220.00002861023;70.0000000;69.9999542;5.102923E-06;-3.585478E-05;70.0000000
1221.00007534027;70.0000000;69.9999542;5.102923E-06;-1.39742E-05;70.0000000
1222.00000286102;70.0000000;69.9999542;5.102923E-06;-5.446365E-06;70.0000000
1223.00004959106;70.0000000;69.9999542;5.102923E-06;-2.12269E-06;70.0000000
1224.00009632111;70.0000000;70.0000137;-1.52642E-06;2.852227E-05;70.0000000
1225.00002384186;70.0000000;70.0000137;-1.52642E-06;1.111639E-05;70.0000000
1226.0000705719;70.0000000;70.0000137;-1.52642E-06;4.332551E-06;70.0000000
1227.00011730194;70.0000000;69.9999542;5.102923E-06;-4.010017E-05;70.0000000
1228.00004482269;70.0000000;69.9999542;5.102923E-06;-1.562882E-05;70.0000000
1229.00009155273;70.0000000;70.0000137;-1.52642E-06;1.709855E-05;70.0000000
1230.00001907349;70.0000000;70.0000137;-1.52642E-06;6.664062E-06;70.0000000
1231.00006580353;70.0000000;70.0000733;-8.166905E-06;5.557506E-05;70.0000000
1232.00011253357;70.0000000;70.0001330;-1.481853E-05;5.478932E-05;70.0000000
1233.00004005432;70.0000000;70.0000734;-8.178047E-06;-2.573753E-05;70.0000000
1234.00008678436;70.0000000;70.0000734;-8.178047E-06;-1.003106E-05;70.0000000
1235.00001430511;70.0000000;70.0000734;-8.178047E-06;-3.909548E-06;70.0000000
1236.00006103516;70.0000000;70.0000734;-8.178047E-06;-1.523724E-06;70.0000000
1237.0001077652;70.0000000;70.0000138;-1.537562E-06;-5.357164E-05;70.0000000
1238.00003528595;70.0000000;70.0000138;-1.537562E-06;-2.087924E-05;70.0000000
1239.00008201599;70.0000000;70.0000138;-1.537562E-06;-8.137566E-06;70.0000000
1240.00000953674;70.0000000;70.0000138;-1.537562E-06;-3.17157E-06;70.0000000
1241.00005626678;70.0000000;70.0000138;-1.537562E-06;-1.236102E-06;70.0000000
1242.00010299683;70.0000000;70.0000138;-1.537562E-06;-4.817636E-07;70.0000000
1243.00003051758;70.0000000;70.0000138;-1.537562E-06;-1.877647E-07;70.0000000
1244.00007724762;70.0000000;70.0000138;-1.537562E-06;-7.318022E-08;70.0000000
1245.00000476837;70.0000000;70.0000138;-1.537562E-06;-2.852158E-08;70.0000000
1246.00005149841;70.0000000;70.0000138;-1.537562E-06;-1.111612E-08;70.0000000
1247.00009822845;70.0000000;70.0000138;-1.537562E-06;-4.332446E-09;70.0000000
1248.00002574921;70.0000000;70.0000138;-1.537562E-06;-1.688546E-09;70.0000000
1249.00007247925;70.0000000;70.0000138;-1.537562E-06;-6.581014E-10;70.0000000
1250;70.0000000;70.0000138;-1.537562E-06;-2.564913E-10;70.0000000
1251.00004673004;70.0000000;69.9999542;5.102923E-06;-5.297788E-05;70.0000000
1252.00009346008;70.0000000;69.9999542;5.102923E-06;-2.064783E-05;70.0000000
1253.00002098083;70.0000000;69.9999542;5.102923E-06;-8.047374E-06;70.0000000
1254.00006771088;70.0000000;69.9999542;5.102923E-06;-3.136419E-06;70.0000000
1255.00011444092;70.0000000;69.9999542;5.102923E-06;-1.222401E-06;70.0000000
1256.00004196167;70.0000000;70.0000137;-1.52642E-06;5.241247E-05;70.0000000
1257.00008869171;70.0000000;70.0000137;-1.52642E-06;2.042746E-05;70.0000000
1258.00001621246;70.0000000;70.0000137;-1.52642E-06;7.961487E-06;70.0000000
1259.0000629425;70.0000000;70.0000137;-1.52642E-06;3.102945E-06;70.0000000
1260.00010967255;70.0000000;70.0000137;-1.52642E-06;1.209355E-06;70.0000000
1261.0000371933;70.0000000;70.0000137;-1.52642E-06;4.713394E-07;70.0000000
1262.00008392334;70.0000000;69.9999542;5.102923E-06;-4.682865E-05;70.0000000
1263.00001144409;70.0000000;69.9999542;5.102923E-06;-1.82512E-05;70.0000000
1264.00005817413;70.0000000;70.0000137;-1.52642E-06;2.223628E-05;70.0000000
1265.00010490417;70.0000000;70.0000137;-1.52642E-06;8.666464E-06;70.0000000
1266.00003242493;70.0000000;70.0000137;-1.52642E-06;3.377705E-06;70.0000000
1267.00007915497;70.0000000;70.0000137;-1.52642E-06;1.316441E-06;70.0000000
1268.00000667572;70.0000000;69.9999542;5.102923E-06;-5.237582E-05;70.0000000
1269.00005340576;70.0000000;70.0000137;-1.52642E-06;2.137557E-05;70.0000000
1270.0001001358;70.0000000;70.0000137;-1.52642E-06;8.331008E-06;70.0000000
1271.00002765656;70.0000000;70.0000137;-1.52642E-06;3.246963E-06;70.0000000
1272.0000743866;70.0000000;70.0000137;-1.52642E-06;1.265486E-06;70.0000000
1273.00000190735;70.0000000;70.0000137;-1.52642E-06;4.932159E-07;70.0000000
1274.00004863739;70.0000000;70.0000137;-1.52642E-06;1.922281E-07;70.0000000
1275.00009536743;70.0000000;69.9999542;5.102923E-06;-3.707064E-05;70.0000000
1276.00002288818;70.0000000;69.9999542;5.102923E-06;-1.444807E-05;70.0000000
1277.00006961823;70.0000000;69.9999542;5.102923E-06;-5.631055E-06;70.0000000
1278.00011634827;70.0000000;69.9999542;5.102923E-06;-2.194672E-06;70.0000000
1279.00004386902;70.0000000;70.0000137;-1.52642E-06;2.233443E-05;70.0000000
1280.00009059906;70.0000000;69.9999542;5.102923E-06;-2.431356E-05;70.0000000
1281.00001811981;70.0000000;69.9999542;5.102923E-06;-9.476073E-06;70.0000000
1282.00006484985;70.0000000;69.9999542;5.102923E-06;-3.693246E-06;70.0000000
1283.0001115799;70.0000000;70.0000137;-1.52642E-06;5.144947E-05;70.0000000
1284.00003910065;70.0000000;70.0000137;-1.52642E-06;2.005214E-05;70.0000000
1285.00008583069;70.0000000;70.0000137;-1.52642E-06;7.815208E-06;70.0000000
1286.00001335144;70.0000000;70.0000137;-1.52642E-06;3.045933E-06;70.0000000
1287.00006008148;70.0000000;69.9999542;5.102923E-06;-2.816244E-05;70.0000000
1288.00010681152;70.0000000;69.9999542;5.102923E-06;-1.097615E-05;70.0000000
1289.00003433228;70.0000000;69.9999542;5.102923E-06;-4.277893E-06;70.0000000
1290.00008106232;70.0000000;70.0000137;-1.52642E-06;2.15225E-05;70.0000000
1291.00000858307;70.0000000;70.0000137;-1.52642E-06;8.388274E-06;70.0000000
1292.00005531311;70.0000000;70.0000137;-1.52642E-06;3.269283E-06;70.0000000
1293.00010204315;70.0000000;70.0000137;-1.52642E-06;1.274184E-06;70.0000000
1294.0000295639;70.0000000;70.0000137;-1.52642E-06;4.966062E-07;70.0000000
1295.00007629395;70.0000000;69.9999542;5.102923E-06;-4.159521E-05;70.0000000
1296.0000038147;70.0000000;69.9999542;5.102923E-06;-1.62115E-05;70.0000000
1297.00005054474;70.0000000;70.0000137;-1.52642E-06;1.687145E-05;70.0000000
1298.00009727478;70.0000000;70.0000137;-1.52642E-06;6.575553E-06;70.0000000
1299.00002479553;70.0000000;70.0000137;-1.52642E-06;2.562784E-06;70.0000000
1300.00007152557;70.0000000;70.0000137;-1.52642E-06;9.988307E-07;70.0000000
1301.00011825562;70.0000000;70.0000137;-1.52642E-06;3.892887E-07;70.0000000
1302.00004577637;70.0000000;70.0000137;-1.52642E-06;1.517231E-07;70.0000000
1303.00009250641;70.0000000;70.0000137;-1.52642E-06;5.913321E-08;70.0000000
1304.00002002716;70.0000000;70.0000137;-1.52642E-06;2.304684E-08;70.0000000
1305.0000667572;70.0000000;69.9999542;5.102923E-06;-2.93406E-05;70.0000000
1306.00011348724;70.0000000;69.9999542;5.102923E-06;-1.143533E-05;70.0000000
1307.000041008;70.0000000;70.0000137;-1.52642E-06;2.489272E-05;70.0000000
1308.00008773804;70.0000000;70.0000137;-1.52642E-06;9.701797E-06;70.0000000
1309.00001525879;70.0000000;70.0000137;-1.52642E-06;3.781221E-06;70.0000000
1310.00006198883;70.0000000;69.9999542;5.102923E-06;-4.553864E-05;70.0000000
1311.00010871887;70.0000000;69.9999542;5.102923E-06;-1.774843E-05;70.0000000
1312.00003623962;70.0000000;70.0000137;-1.52642E-06;2.243223E-05;70.0000000
1313.00008296967;70.0000000;70.0000137;-1.52642E-06;8.742834E-06;70.0000000
1314.00001049042;70.0000000;70.0000137;-1.52642E-06;3.40747E-06;70.0000000
1315.00005722046;70.0000000;70.0000137;-1.52642E-06;1.328042E-06;70.0000000
1316.0001039505;70.0000000;69.9999542;5.102923E-06;-2.883198E-05;70.0000000
1317.00003147125;70.0000000;69.9999542;5.102923E-06;-1.12371E-05;70.0000000
1318.00007820129;70.0000000;69.9999542;5.102923E-06;-4.379597E-06;70.0000000
1319.00000572205;70.0000000;69.9999542;5.102923E-06;-1.706923E-06;70.0000000
1320.00005245209;70.0000000;70.0000137;-1.52642E-06;3.235301E-05;70.0000000
1321.00009918213;70.0000000;70.0000137;-1.52642E-06;1.26094E-05;70.0000000
1322.00002670288;70.0000000;70.0000137;-1.52642E-06;4.914443E-06;70.0000000
1323.00007343292;70.0000000;70.0000137;-1.52642E-06;1.915376E-06;70.0000000
1324.00012016296;70.0000000;70.0000137;-1.52642E-06;7.465071E-07;70.0000000
1325.00004768372;70.0000000;70.0000137;-1.52642E-06;2.909469E-07;70.0000000
1326.00009441376;70.0000000;70.0000733;-8.166905E-06;3.732138E-05;70.0000000
1327.00002193451;70.0000000;70.0000733;-8.166905E-06;1.45458E-05;70.0000000
1328.00006866455;70.0000000;70.0000733;-8.166905E-06;5.669143E-06;70.0000000
1329.00011539459;70.0000000;70.0000733;-8.166905E-06;2.209516E-06;70.0000000
1330.00004291534;70.0000000;70.0000733;-8.166905E-06;8.611466E-07;70.0000000
1331.00008964539;70.0000000;70.0000138;-1.537562E-06;-4.145313E-05;70.0000000
1332.00001716614;70.0000000;70.0000138;-1.537562E-06;-1.615612E-05;70.0000000
1333.00006389618;70.0000000;70.0000138;-1.537562E-06;-6.296757E-06;70.0000000
1334.00011062622;70.0000000;70.0000138;-1.537562E-06;-2.454125E-06;70.0000000
1335.00003814697;70.0000000;70.0000138;-1.537562E-06;-9.564815E-07;70.0000000
1336.00008487701;70.0000000;70.0000138;-1.537562E-06;-3.727833E-07;70.0000000
1337.00001239777;70.0000000;69.9999542;5.102923E-06;-5.312307E-05;70.0000000
1338.00005912781;70.0000000;70.0000137;-1.52642E-06;8.64516E-06;70.0000000
1339.00010585785;70.0000000;70.0000137;-1.52642E-06;3.369402E-06;70.0000000
1340.0000333786;70.0000000;70.0000137;-1.52642E-06;1.313205E-06;70.0000000
1341.00008010864;70.0000000;69.9999542;5.102923E-06;-5.237708E-05;70.0000000
1342.00000762939;70.0000000;69.9999542;5.102923E-06;-2.041367E-05;70.0000000
1343.00005435944;70.0000000;69.9999542;5.102923E-06;-7.95611E-06;70.0000000
1344.00010108948;70.0000000;69.9999542;5.102923E-06;-3.100849E-06;70.0000000
1345.00002861023;70.0000000;69.9999542;5.102923E-06;-1.208538E-06;70.0000000
1346.00007534027;70.0000000;69.9999542;5.102923E-06;-4.710209E-07;70.0000000
1347.00012207031;70.0000000;69.9999542;5.102923E-06;-1.835778E-07;70.0000000
1348.00004959106;70.0000000;69.9999542;5.102923E-06;-7.154839E-08;70.0000000
1349.00009632111;70.0000000;69.9999542;5.102923E-06;-2.788558E-08;70.0000000
1350.00002384186;70.0000000;69.9999542;5.102923E-06;-1.086825E-08;70.0000000
1351.0000705719;70.0000000;69.9999542;5.102923E-06;-4.235838E-09;70.0000000
1352.00011730194;70.0000000;69.9999542;5.102923E-06;-2.354096E-05;70.0000000
1353.00004482269;70.0000000;69.9999542;5.102923E-06;-9.174957E-06;70.0000000
1354.00009155273;70.0000000;69.9999542;5.102923E-06;-3.575887E-06;70.0000000
1355.00001907349;70.0000000;70.0000137;-1.52642E-06;4.561867E-05;70.0000000
1356.00006580353;70.0000000;70.0000733;-8.166905E-06;7.075739E-05;70.0000000
1357.00011253357;70.0000000;70.0001330;-1.481853E-05;6.484771E-05;70.0000000
1358.00004005432;70.0000000;70.0001330;-1.481853E-05;2.527403E-05;70.0000000
1359.00008678436;70.0000000;70.0001330;-1.481853E-05;9.850409E-06;70.0000000
1360.00001430511;70.0000000;70.0000734;-8.178047E-06;-3.801984E-05;70.0000000
1361.00006103516;70.0000000;70.0000138;-1.537562E-06;-5.2026E-05;70.0000000
1362.0001077652;70.0000000;70.0000138;-1.537562E-06;-2.027684E-05;70.0000000
1363.00003528595;70.0000000;69.9999542;5.102923E-06;-5.499414E-05;70.0000000
1364.00008201599;70.0000000;70.0000137;-1.52642E-06;1.57119E-05;70.0000000
1365.00000953674;70.0000000;70.0000733;-8.166905E-06;5.91014E-05;70.0000000
1366.00005626678;70.0000000;70.0000733;-8.166905E-06;2.303444E-05;70.0000000
1367.00010299683;70.0000000;70.0001330;-1.481853E-05;4.21068E-05;70.0000000
1368.00003051758;70.0000000;70.0001330;-1.481853E-05;1.931448E-05;70.0000000
1369.00007724762;70.0000000;70.0000138;-1.537562E-06;-7.158243E-05;70.0000000
1370.00012397766;70.0000000;69.9999542;5.102923E-06;-6.097261E-05;70.0000000
1371.00005149841;70.0000000;69.9999542;5.102923E-06;-2.376373E-05;70.0000000
1372.00009822845;70.0000000;70.0000137;-1.52642E-06;3.775057E-05;70.0000000
1373.00002574921;70.0000000;70.0000137;-1.52642E-06;1.471307E-05;70.0000000
1374.00007247925;70.0000000;70.0000137;-1.52642E-06;5.734336E-06;70.0000000
1375.00011920929;70.0000000;70.0000137;-1.52642E-06;2.234925E-06;70.0000000
1376.00004673004;70.0000000;70.0000137;-1.52642E-06;8.710496E-07;70.0000000
1377.00009346008;70.0000000;70.0000137;-1.52642E-06;3.394866E-07;70.0000000
1378.00002098083;70.0000000;70.0000137;-1.52642E-06;1.32313E-07;70.0000000
1379.00006771088;70.0000000;70.0000137;-1.52642E-06;5.156824E-08;70.0000000
1380.00011444092;70.0000000;70.0000733;-8.166905E-06;2.324886E-05;70.0000000
1381.00004196167;70.0000000;70.0000734;-8.178047E-06;5.435576E-06;70.0000000
1382.00008869171;70.0000000;70.0000734;-8.178047E-06;2.118485E-06;70.0000000
1383.00001621246;70.0000000;70.0000734;-8.178047E-06;8.256676E-07;70.0000000
1384.0000629425;70.0000000;70.0000734;-8.178047E-06;3.217993E-07;70.0000000
1385.00010967255;70.0000000;70.0000734;-8.178047E-06;1.254195E-07;70.0000000
1386.0000371933;70.0000000;69.9999542;5.102923E-06;-7.615766E-05;70.0000000
1387.00008392334;70.0000000;69.9999542;5.102923E-06;-2.968202E-05;70.0000000
1388.00001144409;70.0000000;69.9998946;1.174341E-05;-3.770076E-05;70.0000000
1389.00005817413;70.0000000;69.9998946;1.174341E-05;-1.469366E-05;70.0000000
1390.00010490417;70.0000000;69.9999541;5.114065E-06;2.362281E-05;70.0000000
1391.00003242493;70.0000000;69.9999541;5.114065E-06;9.206856E-06;70.0000000
1392.00007915497;70.0000000;70.0000137;-1.52642E-06;4.54473E-05;70.0000000
