time [ms];Setpoint position [mm];Actual position value encoder channel 1 [mm];Setpoint value velocity controller [m/s];Actual velocity value encoder channel 1 [m/s];Setpoint value active current [Arms];Actual active current value [Arms];Position control error [mm]
4739.81285095215;32.1906250;32.1889728;0.06118408;0.06146538;0.0234165;0.09958721;0.0016522
4740.87524414063;32.2516250;32.2504252;0.06113368;0.06146945;0.01804514;-0.06249281;0.0011998
4741.9376373291;32.3202671;32.3195070;0.06113416;0.06145244;0.004223605;0.04114102;0.0007601
4743.00003051758;32.3811597;32.3810786;0.06072518;0.06153017;0.03841089;0.005713784;0.0000811
4744.06290054321;32.4503057;32.4505776;0.06211456;0.0617289;0.02835058;0.0980676;-0.0002719
4745.12529373169;32.5119167;32.5127453;0.06091061;0.06201191;-0.06708259;-0.0100232;-0.0008286
4746.18768692017;32.5805234;32.5820655;0.06082818;0.06171206;-0.04790917;-0.06450116;-0.0015421
4747.25008010864;32.6413672;32.6429218;0.06078511;0.06116169;0.06963322;-0.007909566;-0.0015546
4748.31295013428;32.7108252;32.7111095;0.06195888;0.06082879;0.026272;0.09319337;-0.0002843
4749.37534332275;32.7721787;32.7724427;0.06087422;0.06111026;-0.01898442;0.0422991;-0.0002640
4750.43773651123;32.8406440;32.8408092;0.06124461;0.06088711;0.1308653;0.1428576;-0.0001652
4751.50012969971;32.9025840;32.9021424;0.06187212;0.06120174;-0.01775034;-0.01806905;0.0004416
4752.56252288818;32.9713229;32.9714030;0.0613257;0.06140049;0.1117456;0.07575921;-0.0000801
4753.62539291382;33.0332925;33.0329746;0.06177012;0.06151505;-0.03741299;0.005639654;0.0003179
4754.68778610229;33.1020000;33.1016987;0.0606169;0.06115731;0.01174391;0.04322139;0.0003013
4755.75017929077;33.1630000;33.1619590;0.06228265;0.06059198;0.1746413;0.218346;0.0010410
4756.81257247925;33.2326002;33.2303256;0.06103338;0.06073854;0.04330707;0.04341189;0.0022746
4757.87544250488;33.2937748;33.2915991;0.06246246;0.06108176;0.1393503;0.145314;0.0021757
4758.93783569336;33.3631973;33.3612770;0.0609952;0.06169615;0.02183892;-0.02316932;0.0019203
4760.00022888184;33.4245527;33.4235638;0.06232893;0.06206575;0.04700771;0.07682124;0.0009889
4761.06262207031;33.4938193;33.4941953;0.06081324;0.06252365;-0.0368395;-0.05096536;-0.0003760
4762.12549209595;33.5551865;33.5566014;0.06181371;0.06244779;0.03685303;0.07007378;-0.0014149
4763.18788528442;33.6251328;33.6270541;0.0618276;0.06256056;-0.09607273;-0.02632506;-0.0019213
4764.2502784729;33.6864297;33.6890429;0.06062551;0.06215716;-0.03107675;-0.07287201;-0.0026132
4765.31267166138;33.7556963;33.7577075;0.06187227;0.06141927;0.06517432;0.04502135;-0.0020112
4766.37506484985;33.8178789;33.8189214;0.06177805;0.06131499;-0.04122658;0.007775163;-0.0010425
4767.43793487549;33.8866831;33.8875860;0.06102701;0.06111034;0.08310922;0.02852443;-0.0009029
4768.50032806396;33.9484609;33.9483231;0.06215077;0.06088844;0.1136453;0.1159564;0.0001378
4769.56272125244;34.0183130;34.0174049;0.06167702;0.06123811;-0.03372459;0.003371237;0.0009081
4770.62511444092;34.0793325;34.0784997;0.06135809;0.06111462;0.1256432;0.1042144;0.0008328
4771.68798446655;34.1490000;34.1474026;0.06259464;0.06123522;0.100505;0.1052686;0.0015974
4772.75037765503;34.2110000;34.2093319;0.06110252;0.06167193;-0.04336448;0.005733989;0.0016681
4773.81277084351;34.2797254;34.2787713;0.06195949;0.06164818;0.1086564;0.1443143;0.0009541
4774.87516403198;34.3417500;34.3408793;0.06209701;0.0619432;0.05011804;0.0540195;0.0008707
4775.93755722046;34.4115000;34.4113916;0.06201207;0.06244027;0.01444117;0.02592599;0.0001084
4777.00042724609;34.4734829;34.4742745;0.06186232;0.06270076;-0.002396978;-0.05604231;-0.0007916
4778.06282043457;34.5433692;34.5448464;0.06200891;0.06272265;-0.08182189;-0.05281302;-0.0014772
4779.12521362305;34.6048193;34.6069544;0.06061725;0.06228924;-0.05543466;-0.0720649;-0.0021351
4780.18760681152;34.6739609;34.6755594;0.06186356;0.06140967;0.0612981;0.0611308;-0.0015985
4781.25047683716;34.7360000;34.7367138;0.06192046;0.06128816;0.05610458;0.03533569;-0.0007138
4782.31287002563;34.8057500;34.8057359;0.06200157;0.06135043;0.06286869;0.07738694;0.0000141
4783.37526321411;34.8677500;34.8675460;0.06202272;0.06163575;0.05103897;0.04359613;0.0002040
4784.43765640259;34.9375000;34.9371046;0.06204405;0.06176244;0.04753321;0.03069375;0.0003954
4785.50004959106;34.9995000;34.9988550;0.06207186;0.06175748;0.05173488;0.07021291;0.0006450
4786.5629196167;35.0692500;35.0682944;0.06210646;0.06177209;0.05616102;0.06537705;0.0009556
4787.62531280518;35.1312500;35.1299256;0.06214756;0.06169276;0.06637482;0.09587946;0.0013244
4788.68770599365;35.2010000;35.1993650;0.06218216;0.061731;0.07020522;0.04660962;0.0016350
4789.75009918213;35.2630000;35.2614134;0.06217677;0.0619381;0.06029463;0.08824036;0.0015866
4790.81296920776;35.3327500;35.3313893;0.0621516;0.06210144;0.05013534;0.06094118;0.0013607
4791.87536239624;35.3947500;35.3936165;0.06212629;0.06216808;0.04455606;0.07527529;0.0011335
4792.93775558472;35.4645000;35.4636520;0.06209448;0.06222454;0.03857836;-0.01327171;0.0008480
4794.00014877319;35.5265000;35.5259985;0.06205587;0.0622932;0.03074504;0.04617612;0.0005015
4795.06254196167;35.5962500;35.5960935;0.06201743;0.06227383;0.02714485;-0.02094346;0.0001565
4796.1254119873;35.6582500;35.6582016;0.06200539;0.06215258;0.03188061;-0.003179862;0.0000484
4797.18780517578;35.7280000;35.7280582;0.06199351;0.06211146;0.03248041;0.04688757;-0.0000582
4798.25019836426;35.7900000;35.7901663;0.06198147;0.06208606;0.03212727;0.08058444;-0.0001663
4799.31259155273;35.8597718;35.8597249;0.0619795;0.06192485;0.02778273;0.01406809;0.0000469
4800.37546157837;35.9216211;35.9211773;0.06215524;0.06162562;0.156557;0.1265562;0.0004438
4801.43785476685;35.9923169;35.9907955;0.0630419;0.06183855;0.04897318;0.07177373;0.0015214
4802.50024795532;36.0545220;36.0530227;0.06208111;0.06206691;0.04868371;0.04685638;0.0014993
4803.5626411438;36.1242500;36.1225814;0.06218591;0.06189103;0.07174662;0.06320672;0.0016686
4804.62503433228;36.1862500;36.1843914;0.06220708;0.06185469;0.07776792;0.08254817;0.0018586
4805.68790435791;36.2560000;36.2539500;0.06181173;0.06186616;0.07454517;0.08698745;0.0020500
4806.75029754639;36.3180000;36.3161772;0.06328642;0.06212846;0.183513;0.1160156;0.0018228
4807.81269073486;36.3887746;36.3875836;0.0622795;0.06307456;-0.03198262;0.0009889321;0.0011910
4808.87508392334;36.4507596;36.4510626;0.06203558;0.06331085;-0.02724575;-0.0008796033;-0.0003030
4809.93795394897;36.5204097;36.5216345;0.06157968;0.06293114;0.02195018;-0.03441962;-0.0012248
4811.00034713745;36.5827856;36.5841001;0.06302281;0.0626796;0.06160208;0.05283715;-0.0013145
4812.06274032593;36.6532917;36.6547316;0.0618425;0.06274921;-0.04156843;-0.0235288;-0.0014399
4813.1251335144;36.7152718;36.7171973;0.06181118;0.06255167;-0.02261711;0.006314822;-0.0019255
4814.18752670288;36.7848672;36.7866963;0.06175454;0.06201283;0.09332956;0.06372648;-0.0018291
4815.25039672852;36.8475703;36.8483275;0.06299897;0.06181083;0.06164639;0.08964478;-0.0007572
4816.31278991699;36.9178037;36.9181842;0.06186125;0.0619688;0.006086097;-0.01422477;-0.0003805
4817.37518310547;36.9796211;36.9799346;0.06207086;0.0617957;0.1396655;0.0727487;-0.0003135
4818.43757629395;37.0503169;37.0496720;0.06294424;0.06194805;0.03271745;0.02691914;0.0006449
4819.50044631958;37.1125220;37.1120185;0.06197016;0.06216389;0.03058272;0.0659904;0.0005035
4820.56283950806;37.1822596;37.1815771;0.0620067;0.06193332;0.04192579;0.03699618;0.0006825
4821.62523269653;37.2441870;37.2433871;0.06251327;0.06186612;0.1766866;0.208132;0.0007999
4822.68762588501;37.3150000;37.3140186;0.06244267;0.0625284;-0.0194681;0.003964838;0.0009814
4823.75049591064;37.3770000;37.3770803;0.06157438;0.06286716;-0.008118845;-0.01911183;-0.0000803
4824.81288909912;37.4468998;37.4477118;0.06312957;0.06283151;0.07626877;0.08162;-0.0008120
4825.8752822876;37.5097252;37.5108331;0.0616565;0.06301737;-0.05130985;-0.06769648;-0.0011079
4826.93767547607;37.5797856;37.5817031;0.06295562;0.06298615;0.03140403;0.05425438;-0.0019175
4828.00006866455;37.6425547;37.6448840;0.06185505;0.06309645;-0.09461246;-0.09086174;-0.0023293
4829.06293869019;37.7121308;37.7148002;0.06152908;0.06241279;0.03709085;-0.01406589;-0.0026694
4830.12533187866;37.7747025;37.7765506;0.06296466;0.06202603;0.03900271;0.08702943;-0.0018481
4831.18772506714;37.8449063;37.8463477;0.06175607;0.06202969;0.06584872;0.009854512;-0.0014414
4832.25011825562;37.9075703;37.9080981;0.06302452;0.06186515;0.05320158;0.08449965;-0.0005278
4833.31298828125;37.9778037;37.9778951;0.06189346;0.06191441;0.004218426;0.01222154;-0.0000914
4834.37538146973;38.0396211;38.0392879;0.06214291;0.06156241;0.1523874;0.137851;0.0003332
4835.4377746582;38.1103340;38.1086677;0.06300857;0.06168018;0.03798482;0.09440683;0.0016663
4836.50016784668;38.1724160;38.1708950;0.06234654;0.06198163;0.1528127;0.09996209;0.0015210
4837.56256103516;38.2431771;38.2415265;0.06284927;0.06254513;-0.01953463;0.02380447;0.0016506
4838.62543106079;38.3051979;38.3042902;0.06243576;0.0626213;0.1298447;0.07531115;0.0009077
4839.68782424927;38.3760000;38.3753985;0.06240034;0.06303689;-0.05631728;0.009972121;0.0006015
4840.75021743774;38.4380000;38.4384602;0.06153205;0.0630388;-0.02809029;-0.03644174;-0.0004602
4841.81261062622;38.5078998;38.5086745;0.06313373;0.06261803;0.08166307;0.07381715;-0.0007747
4842.87548065186;38.5707252;38.5715574;0.06168722;0.06279943;-0.04218866;-0.03464982;-0.0008322
4843.93787384033;38.6408027;38.6421889;0.06306429;0.06277167;0.03485993;0.1019584;-0.0013862
4845.00026702881;38.7034473;38.7050122;0.06160689;0.0627939;-0.02600247;-0.04952317;-0.0015649
4846.06266021729;38.7737025;38.7749880;0.06302734;0.06239942;0.02573634;0.08777993;-0.0012855
4847.12505340576;38.8361725;38.8373941;0.06169332;0.06236865;0.02505891;-0.001724523;-0.0012216
4848.1879234314;38.9065937;38.9071911;0.06301676;0.06214467;0.0215793;0.04340247;-0.0005974
4849.25031661987;38.9689063;38.9692992;0.06187289;0.06206618;0.07566879;-0.007812779;-0.0003929
4850.31270980835;39.0408249;39.0387386;0.06160289;0.06178455;-0.908061;-0.7038539;0.0020863
4851.37510299683;39.0923060;39.0966147;0.06970873;0.05928137;6.861585;6.121593;-0.0043087
4852.43797302246;39.2295508;39.2036647;0.1034883;0.08620275;-8.673214;-4.825426;0.0258861
4853.50036621094;39.2471309;39.2824620;-0.001176084;0.07785855;-0.5299622;-2.540154;-0.0353311
4854.56275939941;39.3045016;39.3210858;0.06636772;0.04994053;0.6159573;1.249111;-0.0165842
4855.62515258789;39.3671979;39.3698424;0.06203998;0.0496809;0.7071688;0.6696924;-0.0026445
4856.68754577637;39.4380000;39.4358247;0.06207569;0.05597353;0.2858655;0.315665;0.0021753
4857.750415802;39.5000000;39.4996017;0.06321104;0.0608863;0.183397;0.1372131;0.0003983
4858.81280899048;39.5707252;39.5728558;0.06154256;0.06359138;-0.1342975;-0.1188263;-0.0021306
4859.87520217896;39.6328998;39.6363944;0.06283069;0.06347629;-0.03696378;0.01600374;-0.0034946
4860.93759536743;39.7034473;39.7058934;0.06150871;0.06228097;-0.04847056;-0.116537;-0.0024461
4862.00046539307;39.7658027;39.7660941;0.06318627;0.06100797;0.1018053;0.1614155;-0.0002914
4863.06285858154;39.8361725;39.8342222;0.06204673;0.06074676;0.1185869;0.06569301;0.0019503
4864.12525177002;39.8986807;39.8953766;0.06351299;0.06108011;0.1374599;0.1563225;0.0033041
4865.1876449585;39.9690625;39.9659485;0.06230528;0.06218215;0.0009096331;-0.007827037;0.0031140
4866.25003814697;40.0308672;40.0290102;0.06216523;0.0627017;0.07252642;0.02558169;0.0018570
4867.31290817261;40.1014720;40.0998801;0.06314221;0.06290985;-0.03321443;0.06415692;0.0015919
4868.37530136108;40.1636530;40.1627034;0.06214095;0.06280645;0.0563774;0.00957837;0.0009496
4869.43769454956;40.2343340;40.2325600;0.06302057;0.06234333;-0.01874884;0.01548882;0.0017740
4870.50008773804;40.2964160;40.2944297;0.06239839;0.06201935;0.1333427;0.1326462;0.0019863
4871.56295776367;40.3671771;40.3643459;0.06298081;0.06215827;-0.006422666;-0.01104855;0.0028312
4872.62535095215;40.4291979;40.4270500;0.06257394;0.06249385;0.1316188;0.08885354;0.0021479
4873.68774414063;40.5000000;40.4985756;0.06199203;0.06325002;-0.08317373;-0.03222819;0.0014244
4874.7501373291;40.5620000;40.5624121;0.06312075;0.06360222;0.04595974;0.0203796;-0.0004121
4875.81253051758;40.6327252;40.6340569;0.06163157;0.06363283;-0.112216;-0.1041694;-0.0013317
4876.87540054321;40.6948998;40.6969398;0.06299275;0.06312439;0.01545933;-0.008611044;-0.0020400
4877.93779373169;40.7654473;40.7673925;0.06156452;0.06273576;-0.04978799;-0.05171892;-0.0019452
4879.00018692017;40.8278027;40.8291429;0.06306942;0.06213827;0.04389092;0.06534261;-0.0013402
4880.06258010864;40.8981725;40.8985227;0.06179041;0.06185072;0.04281434;0.009941733;-0.0003502
4881.12545013428;40.9607025;40.9600347;0.06324497;0.06165923;0.06915138;0.119988;0.0006678
4882.18784332275;41.0309063;41.0297722;0.06204302;0.06183873;0.09018715;0.0009025045;0.0011341
4883.25023651123;41.0935937;41.0921782;0.06324104;0.06219886;0.02910814;0.05336578;0.0014155
4884.31262969971;41.1636530;41.1625713;0.06215567;0.06241709;0.0844372;0.0275954;0.0010817
4885.37549972534;41.2264720;41.2249774;0.06313137;0.0624165;-0.000993764;-0.003935277;0.0014946
4886.43789291382;41.2964160;41.2953705;0.06229356;0.06248144;0.1022081;0.04720978;0.0010455
4887.50028610229;41.3593340;41.3578957;0.06298317;0.06251449;-0.0239164;0.0659558;0.0014383
4888.56267929077;41.4291979;41.4286464;0.06239607;0.06271958;0.1008669;0.07353503;0.0005515
4889.62507247925;41.4921675;41.4915889;0.06279916;0.06288208;-0.05557098;0.004256235;0.0005786
4890.68794250488;41.5620000;41.5623993;0.06153884;0.06290139;-0.03935612;-0.07111617;-0.0003993
4891.75033569336;41.6240000;41.6248053;0.06307694;0.06259771;0.0929881;0.07720568;-0.0008053
4892.81272888184;41.6947252;41.6954964;0.06169402;0.06275366;-0.05805822;-0.1147643;-0.0007712
4893.87512207031;41.7568998;41.7582601;0.06306849;0.06273632;0.04673138;0.06226327;-0.0013603
4894.93799209595;41.8274473;41.8287128;0.06164025;0.06263526;-0.03253418;-0.0831269;-0.0012655
4896.00038528442;41.8897856;41.8905824;0.06308048;0.06215751;0.06305583;0.09096453;-0.0007968
4897.0627784729;41.9603135;41.9602007;0.06204121;0.06191863;-0.02139681;-0.07031954;0.0001128
4898.12517166138;42.0221308;42.0215338;0.06189301;0.06151905;0.1063559;0.0520203;0.0005970
4899.18756484985;42.0925937;42.0903772;0.06333029;0.06135914;0.08625111;0.1605864;0.0022165
4900.25043487549;42.1549063;42.1524256;0.06219306;0.0617533;0.119427;0.07421894;0.0024807
4901.31282806396;42.2254502;42.2229975;0.06326383;0.06244096;0.03172766;0.08021859;0.0024527
4902.37522125244;42.2878037;42.2861785;0.06208472;0.06287756;-0.03144777;0.01376226;0.0016252
4903.43761444092;42.3573940;42.3571080;0.06229489;0.06296391;0.08337387;0.07216789;0.0002860
4904.50048446655;42.4203340;42.4204081;0.06281466;0.06320233;-0.07499645;-0.05936425;-0.0000741
4905.56287765503;42.4901979;42.4914569;0.06219435;0.06310397;0.05951786;0.02661721;-0.0012590
4906.62527084351;42.5531675;42.5545186;0.06258415;0.06308998;-0.09115487;-0.0500253;-0.0013511
4907.68766403198;42.6230000;42.6251501;0.06134377;0.06284984;-0.06090632;-0.08380414;-0.0021501
4908.75005722046;42.6850000;42.6869601;0.06286494;0.06220719;0.09682868;0.08185495;-0.0019601
4909.81292724609;42.7557746;42.7569956;0.06201076;0.0622529;-0.05629292;-0.05502205;-0.0012210
4910.87532043457;42.8177596;42.8189844;0.06193287;0.06208033;-0.01104868;-0.04616538;-0.0012248
4911.93771362305;42.8874097;42.8881258;0.06163636;0.06165224;0.06053503;0.01854153;-0.0007161
4913.00010681152;42.9497856;42.9495782;0.06319238;0.06155764;0.1072591;0.09725264;0.0002074
4914.06297683716;43.0203135;43.0195540;0.06211326;0.06199125;-0.01575092;0.02742451;0.0007595
4915.12537002563;43.0821308;43.0814236;0.06190529;0.0618894;0.08955514;0.0378856;0.0007072
4916.18776321411;43.1525703;43.1509226;0.06326691;0.06187828;0.06665775;0.08466567;0.0016477
4917.25015640259;43.2150391;43.2135075;0.06212898;0.06230592;0.001273052;0.03470506;0.0015316
4918.31254959106;43.2847718;43.2836622;0.0620979;0.06230503;0.003971226;-0.01872384;0.0011096
4919.3754196167;43.3466211;43.3457106;0.06220724;0.06214283;0.1179894;0.06243359;0.0009105
4920.43781280518;43.4173169;43.4161633;0.06300092;0.06252447;-0.009889406;0.04174487;0.0011536
4921.50020599365;43.4795220;43.4794635;0.06192058;0.06298015;-0.03768661;-0.05548237;0.0000585
4922.56259918213;43.5492596;43.5500353;0.06184423;0.06279869;-0.04401943;-0.05065772;-0.0007757
4923.62546920776;43.6111870;43.6121434;0.06231759;0.06236602;0.1038728;0.0987913;-0.0009564
4924.68786239624;43.6820000;43.6823577;0.06221014;0.06240251;-0.05504946;-0.03680168;-0.0003577
4925.75025558472;43.7440000;43.7444657;0.06194811;0.06220179;0.002886817;-0.004274777;-0.0004657
4926.81264877319;43.8137500;43.8137859;0.06199599;0.06180348;0.02904795;-0.004330215;-0.0000359
4927.87504196167;43.8757596;43.8752979;0.06212078;0.0616376;0.03918678;0.08007731;0.0004617
4928.9379119873;43.9454097;43.9442009;0.06185083;0.06137931;0.1071596;0.03864887;0.0012088
4930.00030517578;44.0077856;44.0057129;0.0634002;0.06150809;0.1432261;0.1548443;0.0020727
4931.06269836426;44.0782917;44.0760463;0.0622531;0.06220534;0.01550571;0.03875892;0.0022454
4932.12509155273;44.1402500;44.1383332;0.06221356;0.06224835;0.04003557;0.003816384;0.0019168
4933.18796157837;44.2100000;44.2080706;0.06221496;0.06209242;0.05001467;0.09931368;0.0019294
4934.25035476685;44.2720000;44.2700595;0.0622162;0.06204282;0.05434168;0.04924998;0.0019405
4935.31274795532;44.3417500;44.3399161;0.06220432;0.06207264;0.05308104;0.06128402;0.0018339
4936.3751411438;44.4037500;44.4022626;0.06216572;0.06224155;0.04095434;0.03790965;0.0014874
4937.43753433228;44.4735000;44.4728345;0.06207414;0.06255309;0.01444363;-0.001920842;0.0006655
4938.50040435791;44.5355000;44.5357174;0.06197577;0.06272183;-0.006477262;-0.00124443;-0.0002174
4939.56279754639;44.6052500;44.6061701;0.06189748;0.06262098;-0.01179987;-0.03864527;-0.0009201
4940.62519073486;44.6672500;44.6684569;0.06186553;0.06237547;-0.004230084;0.01536864;-0.0012069
4941.68758392334;44.7370000;44.7380751;0.06188021;0.06201394;0.01498779;0.00124832;-0.0010751
4942.75045394897;44.7990000;44.7997659;0.06191466;0.06180362;0.02931044;-0.0009543691;-0.0007659
4943.81284713745;44.8687500;44.8690861;0.06196255;0.06167244;0.04153604;0.03732447;-0.0003361
4944.87524032593;44.9307500;44.9305981;0.06201692;0.06157551;0.05328782;0.06063385;0.0001519
4945.9376335144;45.0005000;44.9996799;0.06209137;0.06144589;0.06975069;0.06903788;0.0008201
4947.00050354004;45.0625000;45.0613111;0.06213246;0.0615729;0.06930168;0.03094904;0.0011889
4948.06289672852;45.1322500;45.1308101;0.06216042;0.06172668;0.06623257;0.05804013;0.0014399
4949.12528991699;45.1942500;45.1925605;0.06218823;0.06174971;0.06988632;0.06242928;0.0016895
4950.18768310547;45.2639766;45.2622980;0.06218702;0.06189696;0.07834223;0.03336099;0.0016786
4951.25007629395;45.3261328;45.3247040;0.06220086;0.06224441;-0.03250046;-0.01017692;0.0014288
4952.31294631958;45.3950498;45.3946799;0.06105065;0.06218375;0.03395851;-0.0177863;0.0003699
4953.37533950806;45.4567181;45.4566091;0.06208278;0.0620462;0.0528812;0.04909021;0.0001090
4954.43773269653;45.5265000;45.5267042;0.06197724;0.06224014;0.02210142;0.06194953;-0.0002042
4955.50012588501;45.5885000;45.5890506;0.06193865;0.06228993;0.0143438;-0.00266962;-0.0005506
4956.56299591064;45.6582404;45.6590861;0.06197511;0.06226164;0.02470549;0.005039954;-0.0008457
4957.62538909912;45.7203130;45.7213133;0.0614644;0.06221805;-0.1050839;-0.1027362;-0.0010003
4958.6877822876;45.7890000;45.7903951;0.06151123;0.06164216;0.08337804;0.04929445;-0.0013951
4959.75017547607;45.8510000;45.8512515;0.06238864;0.06120004;0.07823049;0.07668247;-0.0002515
4960.81256866455;45.9206098;45.9200948;0.06090666;0.06115264;-0.007288985;-0.001026779;0.0005150
4961.87543869019;45.9817158;45.9808320;0.06188232;0.06086194;0.153522;0.1602713;0.0008838
4962.93783187866;46.0515903;46.0498542;0.06247728;0.06124969;0.06049819;0.0691359;0.0017361
4964.00022506714;46.1132144;46.1115450;0.06101673;0.0615091;0.0186439;-0.005724125;0.0016694
4965.06261825562;46.1821865;46.1806267;0.06214514;0.06144913;0.1307619;0.1261877;0.0015598
4966.12548828125;46.2443692;46.2424964;0.06238216;0.0617718;0.01992275;0.06888507;0.0018728
4967.18788146973;46.3134297;46.3124126;0.06102999;0.06200071;0.03540915;0.006377648;0.0010171
4968.2502746582;46.3749375;46.3745207;0.06208811;0.06208789;0.08089299;0.04576983;0.0004168
4969.31266784668;46.4448789;46.4449733;0.06188368;0.06248739;-0.07618691;-0.02031826;-0.0000944
4970.37506103516;46.5060280;46.5073794;0.06088458;0.06241058;0.0182052;0.01610935;-0.0013514
4971.43793106079;46.5755840;46.5771168;0.06165213;0.06214542;-0.08382831;-0.02568283;-0.0015328
4972.50032424927;46.6366660;46.6388076;0.06093847;0.06185859;0.05174226;0.0249224;-0.0021416
4973.56271743774;46.7063021;46.7079490;0.06148187;0.06165033;-0.079225;-0.03988479;-0.0016469
4974.62511062622;46.7673229;46.7692226;0.06112297;0.06139266;0.09161985;0.08459113;-0.0018997
4975.68798065186;46.8370000;46.8380064;0.0612212;0.06119372;-0.04838362;-0.04875965;-0.0010064
4976.75037384033;46.8980000;46.8988627;0.06048721;0.0609405;0.008973632;-0.0001284697;-0.0008627
4977.81276702881;46.9667748;46.9667524;0.06222254;0.06055324;0.1341103;0.1667575;0.0000224
4978.87516021729;47.0286002;47.0277280;0.06087713;0.06081621;0.01988305;-0.008633838;0.0008722
4979.93755340576;47.0975356;47.0963329;0.06230327;0.060931;0.1136022;0.1163718;0.0012027
4981.0004234314;47.1593047;47.1577257;0.06129051;0.06121891;-0.007449337;-0.02625047;0.0015790
4982.06281661987;47.2277558;47.2266883;0.06094543;0.06124245;0.08929963;0.04319176;0.0010675
4983.12520980835;47.2893057;47.2880810;0.06228131;0.06138287;0.07028367;0.1193684;0.0012247
4984.18760299683;47.3585391;47.3578781;0.06103197;0.06183376;-0.02577388;-0.08546728;0.0006610
4985.25047302246;47.4195234;47.4197477;0.06097501;0.0618265;-0.02934954;-0.01245737;-0.0002243
4986.31286621094;47.4879961;47.4888295;0.06101293;0.06151802;0.08402877;0.007043632;-0.0008334
4987.37525939941;47.5498252;47.5504607;0.06191975;0.06160687;-0.01157799;0.0948022;-0.0006355
4988.43765258789;47.6187720;47.6200789;0.06076845;0.06172932;-0.03738493;-0.09584949;-0.0013069
4989.50004577637;47.6797500;47.6812333;0.06083473;0.0613201;-0.009957319;0.02604913;-0.0014833
4990.562915802;47.7483750;47.7495998;0.06086353;0.06094457;0.01159155;0.006239038;-0.0012248
4991.62530899048;47.8093846;47.8100985;0.06085112;0.0606615;0.01871104;0.03110463;-0.0007139
4992.68770217896;47.8780000;47.8780478;0.062078;0.06049764;0.166539;0.1996416;-0.0000478
4993.75009536743;47.9400000;47.9391426;0.06134553;0.0609143;-0.007885605;0.04619968;0.0008574
4994.81296539307;48.0086250;48.0077475;0.06109777;0.06091441;0.04270648;0.0534735;0.0008775
4995.87535858154;48.0696250;48.0686039;0.06111376;0.06085142;0.04870205;0.03653496;0.0010211
4996.93775177002;48.1382500;48.1367916;0.06116249;0.06070086;0.06373703;0.03594006;0.0014584
4998.0001449585;48.1992500;48.1974691;0.06119842;0.06071313;0.06904471;0.007234232;0.0017809
4999.06253814697;48.2678532;48.2661337;0.06116586;0.06094417;0.07054203;0.116903;0.0017195
5000.12540817261;48.3289942;48.3275264;0.06133704;0.06125257;-0.01803933;0.01441974;0.0014678
5001.18780136108;48.3969297;48.3964294;0.05997241;0.06123305;0.008155795;-0.02876282;0.0005003
5002.25019454956;48.4574609;48.4571665;0.06107447;0.06093449;0.06407137;0.08269458;0.0002944
5003.31258773804;48.5261250;48.5259503;0.06101946;0.06109937;0.0312745;0.0895299;0.0001747
5004.37545776367;48.5871250;48.5874027;0.06096905;0.06132562;0.01330298;0.004522167;-0.0002777
5005.43785095215;48.6557329;48.6564845;0.06096574;0.06135315;0.01999742;0.008940072;-0.0007516
5006.50024414063;48.7168560;48.7177581;0.06063646;0.0612529;-0.09831651;-0.1072267;-0.0009021
5007.5626373291;48.7844575;48.7857670;0.06011939;0.0606548;0.06878059;0.04448713;-0.0013095
5008.62550735474;48.8453641;48.8458484;0.06103555;0.06031006;0.06359535;0.06611426;-0.0004843
5009.68790054321;48.9140000;48.9138573;0.06143257;0.06042501;0.06920621;0.07289201;0.0001427
5010.75029373169;48.9750000;48.9743560;0.05998842;0.06047712;-0.0499725;-0.05997529;0.0006440
5011.81268692017;49.0425908;49.0417093;0.06088207;0.06005344;0.1409817;0.1152209;0.0008815
5012.87508010864;49.1036743;49.1020888;0.06154351;0.06028074;0.07571726;0.1089208;0.0015855
5013.93795013428;49.1719473;49.1703361;0.05996076;0.06053402;0.02317047;0.02095039;0.0016112
5015.00034332275;49.2323027;49.2306560;0.06140222;0.06040724;0.08748778;0.1061144;0.0016467
5016.06273651123;49.3004225;49.2990822;0.05997876;0.06065871;0.04271889;-0.04838647;0.0013403
5017.12512969971;49.3609525;49.3597597;0.06130347;0.06066131;0.04360652;0.06135653;0.0011928
5018.18799972534;49.4289063;49.4286030;0.05995046;0.06097038;0.03877085;-0.006376337;0.0003033
5019.25039291382;49.4895937;49.4896382;0.06107837;0.06101982;-0.01622951;0.02165357;-0.0000445
5020.31278610229;49.5574030;49.5583624;0.05992826;0.06101187;0.04080395;-0.02058686;-0.0009594
5021.37517929077;49.6182002;49.6190995;0.06089035;0.06085375;-0.02784336;0.03948212;-0.0008993
5022.43757247925;49.6860391;49.6873468;0.05971888;0.06068303;-0.05036206;-0.07892773;-0.0013077
5023.50044250488;49.7458940;49.7473091;0.06010536;0.06022017;0.1014189;0.121898;-0.0014151
5024.56283569336;49.8144175;49.8149007;0.06068086;0.06016704;-0.02696986;0.0454771;-0.0004832
5025.62522888184;49.8745205;49.8749822;0.0597897;0.06007781;-0.002573435;2.618517E-05;-0.0004617
5026.68762207031;49.9420000;49.9420375;0.06107915;0.05978218;0.153141;0.09171156;-0.0000375
5027.75049209595;50.0030000;50.0019997;0.06036144;0.05992246;-0.005235868;0.009136833;0.0010003
