time [ms];Setpoint position [mm];Actual position value encoder channel 1 [mm];Actual velocity value encoder channel 1 [m/s];Target position CiA402 [mm]
3759.0000629425;22.6999030;22.6997347;-0.05544376;22.5130000
3760.00022888184;22.6447220;22.6446004;-0.05519371;22.4580000
3761.00015640259;22.5889248;22.5896449;-0.05507969;22.4020000
3762.00008392334;22.5335713;22.5345702;-0.05506437;22.3470000
3763.00024986267;22.4787539;22.4800915;-0.05469361;22.2920000
3764.00017738342;22.4229248;22.4252553;-0.05483822;22.2370000
3765.00010490417;22.3675931;22.3695845;-0.05535927;22.1820000
3766.00027084351;22.3126250;22.3142714;-0.05529402;22.1270000
3767.00019836426;22.2576250;22.2590179;-0.05526672;22.0720000
3768.00012588501;22.2026250;22.2037048;-0.05530295;22.0170000
3769.00029182434;22.1476250;22.1482129;-0.05543392;21.9620000
3770.00021934509;22.0926250;22.0926614;-0.05554548;21.9070000
3771.00014686584;22.0376250;22.0371098;-0.05557322;21.8520000
3772.0000743866;21.9826250;21.9816775;-0.05549686;21.7970000
3773.00024032593;21.9276250;21.9264836;-0.05531636;21.7430000
3774.00016784668;21.8726468;21.8715877;-0.05502383;21.6880000
3775.00009536743;21.8174961;21.8167515;-0.05489093;21.6330000
3776.00026130676;21.7633252;21.7625708;-0.05441012;21.5790000
3777.00018882751;21.7086787;21.7088670;-0.05399176;21.5240000
3778.00011634827;21.6534961;21.6544480;-0.05429374;21.4700000
3779.0002822876;21.5993470;21.6003270;-0.05415909;21.4150000
3780.00020980835;21.5445280;21.5461464;-0.05421931;21.3610000
3781.0001373291;21.4903470;21.4916081;-0.05439317;21.3070000
3782.00006484985;21.4355498;21.4370699;-0.05452667;21.2520000
3783.00023078918;21.3811963;21.3825316;-0.054528;21.1980000
3784.00015830994;21.3273789;21.3287086;-0.05404775;21.1440000
3785.00008583069;21.2725498;21.2744088;-0.05423171;21.0900000
3786.00025177002;21.2182181;21.2195129;-0.0546517;21.0360000
3787.00017929077;21.1642500;21.1650343;-0.05458253;20.9820000
3788.00010681152;21.1102500;21.1106152;-0.05448829;20.9280000
3789.00027275085;21.0562500;21.0561366;-0.05448882;20.8740000
3790.00020027161;21.0022500;21.0017175;-0.05441944;20.8200000
3791.00012779236;20.9482500;20.9474177;-0.05433892;20.7660000
3792.00029373169;20.8942500;20.8933563;-0.05414022;20.7130000
3793.00022125244;20.8402718;20.8393545;-0.05402876;20.6590000
3794.00014877319;20.7861211;20.7855911;-0.0538622;20.6050000
3795.00007629395;20.7329502;20.7323045;-0.05347705;20.5520000
3796.00024223328;20.6793037;20.6794948;-0.05309654;20.4980000
3797.00016975403;20.6251211;20.6261487;-0.05327375;20.4450000
3798.00009727478;20.5719720;20.5728025;-0.05326613;20.3910000
3799.00026321411;20.5181530;20.5195160;-0.05329303;20.3380000
3800.00019073486;20.4649720;20.4661102;-0.05331637;20.2850000
3801.00011825562;20.4111748;20.4128236;-0.05332495;20.2310000
3802.00028419495;20.3578213;20.3594179;-0.0533403;20.1780000
3803.0002117157;20.3050039;20.3065486;-0.05300777;20.1250000
3804.00013923645;20.2511748;20.2531428;-0.0532744;20.0720000
3805.0000667572;20.1978431;20.1989622;-0.053806;20.0190000
3806.00023269653;20.1448750;20.1454372;-0.05357899;19.9660000
3807.00016021729;20.0918750;20.0919718;-0.05350941;19.9130000
3808.00008773804;20.0388750;20.0387449;-0.05338454;19.8600000
3809.00025367737;19.9858750;19.9855776;-0.05327903;19.8070000
3810.00018119812;19.9328750;19.9323506;-0.0532612;19.7540000
3811.00010871887;19.8798750;19.8788852;-0.05340063;19.7020000
3812.0002746582;19.8268968;19.8255987;-0.05334715;19.6490000
3813.00020217896;19.7737461;19.7725506;-0.05314568;19.5960000
3814.00012969971;19.7215752;19.7203369;-0.0525161;19.5440000
3815.00029563904;19.6689287;19.6687193;-0.05199221;19.4910000
3816.00022315979;19.6157461;19.6165652;-0.05214601;19.4390000
3817.00015068054;19.5635970;19.5644111;-0.05210483;19.3860000
3818.00007820129;19.5107780;19.5121975;-0.05218158;19.3340000
3819.00024414063;19.4585970;19.4597454;-0.05229041;19.2820000
3820.00017166138;19.4057998;19.4072933;-0.05242471;19.2290000
3821.00009918213;19.3534463;19.3547220;-0.05247995;19.1770000
3822.00026512146;19.3016289;19.3026871;-0.05219496;19.1250000
3823.00019264221;19.2487998;19.2501754;-0.05245547;19.0730000
3824.00012016296;19.1964681;19.1971273;-0.05283549;19.0210000
3825.00028610229;19.1445000;19.1446156;-0.05261568;18.9690000
3826.00021362305;19.0925000;19.0921039;-0.05253869;18.9170000
3827.0001411438;19.0405000;19.0395922;-0.05255956;18.8650000
3828.00006866455;18.9885000;18.9873786;-0.05235304;18.8140000
3829.00023460388;18.9365218;18.9350457;-0.052357;18.7620000
3830.00016212463;18.8843711;18.8829512;-0.0522369;18.7100000
3831.00008964539;18.8332002;18.8315720;-0.05166369;18.6590000
3832.00025558472;18.7815537;18.7807889;-0.05114424;18.6070000
3833.00018310547;18.7293711;18.7294693;-0.0512812;18.5550000
3834.00011062622;18.6782002;18.6783285;-0.05117646;18.5040000
3835.00027656555;18.6265537;18.6273665;-0.05107083;18.4530000
3836.0002040863;18.5743929;18.5756893;-0.0514649;18.4010000
3837.00013160706;18.5230713;18.5241313;-0.05147795;18.3500000
3838.00029754639;18.4722539;18.4735269;-0.05091105;18.2990000
3839.00022506714;18.4204248;18.4225054;-0.05104383;18.2480000
3840.00015258789;18.3690931;18.3709473;-0.05134152;18.1970000
3841.00008010864;18.3181250;18.3195681;-0.05133498;18.1460000
3842.00024604797;18.2671250;18.2684869;-0.05118975;18.0950000
3843.00017356873;18.2161250;18.2172270;-0.05124441;18.0440000
3844.00010108948;18.1651250;18.1660266;-0.05122647;17.9930000
3845.00026702881;18.1141250;18.1147070;-0.05130479;17.9420000
3846.00019454956;18.0631250;18.0633278;-0.05133276;17.8910000
3847.00012207031;18.0121250;18.0115909;-0.0515839;17.8410000
3848.00028800964;17.9611468;17.9602713;-0.05141831;17.7900000
3849.0002155304;17.9099961;17.9088921;-0.05141097;17.7390000
3850.00014305115;17.8598252;17.8583474;-0.05081694;17.6890000
3851.0000705719;17.8091787;17.8081603;-0.05042782;17.6380000
3852.00023651123;17.7579961;17.7574367;-0.05060066;17.5880000
3853.00016403198;17.7078470;17.7068920;-0.05053251;17.5380000
3854.00009155273;17.6570498;17.6568837;-0.05023563;17.4870000
3855.00025749207;17.6066963;17.6068158;-0.05012914;17.4370000
3856.00018501282;17.5568789;17.5573439;-0.04971072;17.3870000
3857.00011253357;17.5060498;17.5073952;-0.04990228;17.3370000
3858.0002784729;17.4557181;17.4569697;-0.05019456;17.2870000
3859.00020599365;17.4057500;17.4068422;-0.05014394;17.2370000
3860.0001335144;17.3557500;17.3568935;-0.05002137;17.1870000
3861.00029945374;17.3057500;17.3070640;-0.04993505;17.1370000
3862.00022697449;17.2557500;17.2571153;-0.04994071;17.0880000
3863.00015449524;17.2057718;17.2068090;-0.05016254;17.0380000
3864.00008201599;17.1556211;17.1564431;-0.05031054;16.9880000
3865.00024795532;17.1064502;17.1065540;-0.05002496;16.9390000
3866.00017547607;17.0568037;17.0569629;-0.04977934;16.8890000
3867.00010299683;17.0066211;17.0067162;-0.05009132;16.8400000
3868.00026893616;16.9574720;16.9566483;-0.0500182;16.7900000
3869.00019645691;16.9076530;16.9069977;-0.04977897;16.7410000
3870.00012397766;16.8584720;16.8575258;-0.04955027;16.6910000
3871.00028991699;16.8086530;16.8084712;-0.04924719;16.6420000
3872.00021743774;16.7594720;16.7592377;-0.0492001;16.5930000
3873.0001449585;16.7096748;16.7100639;-0.04922086;16.5440000
3874.00007247925;16.6603431;16.6607709;-0.04924146;16.4950000
3875.00023841858;16.6113750;16.6120739;-0.04891198;16.4460000
3876.00016593933;16.5623750;16.5636749;-0.04860083;16.4460000
3877.00009346008;16.5144442;16.5147991;-0.04877552;16.3480000
3878.00025939941;16.4569879;16.4623470;-0.05113333;16.2990000
3879.00018692017;16.4560040;16.4374323;-0.03284095;16.2510000
3880.00011444092;16.3826484;16.4075107;-0.03418682;16.2020000
3881.00028038025;16.3156834;16.3318724;-0.05957314;16.1530000
3882.000207901;16.2690752;16.2680359;-0.06134626;16.1050000
3883.00013542175;16.2204287;16.2156434;-0.05554752;16.0560000
3884.00030136108;16.1712461;16.1679001;-0.05069399;16.0080000
3885.00022888184;16.1230970;16.1218257;-0.04786503;15.9600000
3886.00015640259;16.0742998;16.0747976;-0.04744491;15.9110000
3887.00008392334;16.0259463;16.0258622;-0.04841832;15.8630000
3888.00024986267;15.9781289;15.9765095;-0.04900863;15.8150000
3889.00017738342;15.9292998;15.9271569;-0.04920964;15.7670000
3890.00010490417;15.8809681;15.8787579;-0.04863088;15.7190000
3891.00027084351;15.8330000;15.8323259;-0.04726176;15.6710000
3892.00019836426;15.7850000;15.7861919;-0.04661219;15.6230000
3893.00012588501;15.7370000;15.7389850;-0.0470497;15.5750000
3894.00029182434;15.6890000;15.6905265;-0.04793611;15.5270000
3895.00021934509;15.6410000;15.6414122;-0.04862826;15.4800000
3896.00014686584;15.5930218;15.5924768;-0.048766;15.4320000
3897.0000743866;15.5448711;15.5443759;-0.04833656;15.3840000
3898.00024032593;15.4977002;15.4974670;-0.04740783;15.3370000
3899.00016784668;15.4500537;15.4514522;-0.04660251;15.2890000
3900.00009536743;15.4018711;15.4041261;-0.04710568;15.2420000
3901.00026130676;15.3547220;15.3564424;-0.04745319;15.1950000
3902.00018882751;15.3069248;15.3086395;-0.0477167;15.1480000
3903.00011634827;15.2595931;15.2605982;-0.04787114;15.1000000
3904.0002822876;15.2126032;15.2129740;-0.04770755;15.0530000
3905.00020980835;15.1657539;15.1660652;-0.0471956;15.0060000
3906.0001373291;15.1179248;15.1187987;-0.04728752;14.9590000
3907.00030326843;15.0705931;15.0710554;-0.0475471;14.9120000
3908.00023078918;15.0236250;15.0236697;-0.04744717;14.8650000
3909.00015830994;14.9766250;14.9765224;-0.04727953;14.8190000
3910.00008583069;14.9296468;14.9293751;-0.04722749;14.7720000
3911.00025177002;14.8824961;14.8818702;-0.04742059;14.7250000
3912.00017929077;14.8363252;14.8350210;-0.04702461;14.6790000
3913.00010681152;14.7896787;14.7887678;-0.04654592;14.6320000
3914.00027275085;14.7424961;14.7421570;-0.04660243;14.5860000
3915.00020027161;14.6963470;14.6961422;-0.04618657;14.5390000
3916.00012779236;14.6495280;14.6504850;-0.04585563;14.4930000
3917.00029373169;14.6033470;14.6048875;-0.04568855;14.4470000
3918.00022125244;14.5565498;14.5590515;-0.04581841;14.4000000
3919.00014877319;14.5101963;14.5126791;-0.0461263;14.3540000
3920.00007629395;14.4643789;14.4664855;-0.04612922;14.3080000
3921.00024223328;14.4175498;14.4199342;-0.04642508;14.2620000
3922.00016975403;14.3712181;14.3729658;-0.04672864;14.2160000
3923.00009727478;14.3252500;14.3265338;-0.0465041;14.1710000
3924.00026321411;14.2792718;14.2805786;-0.04618268;14.1250000
3925.00019073486;14.2331211;14.2345638;-0.04608906;14.0790000
3926.00011825562;14.1879502;14.1888470;-0.04582899;14.0330000
3927.00028419495;14.1422819;14.1434283;-0.04560987;13.9880000
3928.0002117157;14.0962718;14.0972347;-0.046009;13.9420000
3929.00013923645;14.0501211;14.0505047;-0.04644019;13.8970000
3930.00030517578;14.0049720;14.0041322;-0.04632886;13.8510000
3931.00023269653;13.9591530;13.9584155;-0.04597675;13.8060000
3932.00016021729;13.9139720;13.9129967;-0.0456099;13.7610000
3933.00008773804;13.8681748;13.8676376;-0.04547348;13.7160000
3934.00025367737;13.8228431;13.8221593;-0.045453;13.6710000
3935.00018119812;13.7778750;13.7772770;-0.04507387;13.6260000
3936.00010871887;13.7328750;13.7326927;-0.04477381;13.5810000
3937.0002746582;13.6878750;13.6882276;-0.04458563;13.5360000
3938.00020217896;13.6428750;13.6438222;-0.04446675;13.4910000
3939.00012969971;13.5978750;13.5992975;-0.04447997;13.4460000
3940.00029563904;13.5528750;13.5545344;-0.04467085;13.4010000
3941.00022315979;13.5078750;13.5097713;-0.04475118;13.3570000
3942.00015068054;13.4628968;13.4648294;-0.04487133;13.3120000
3943.00007820129;13.4177461;13.4195299;-0.04514316;13.3120000
3944.00024414063;13.3745571;13.3746476;-0.04496976;13.2680000
3945.00017166138;13.3231266;13.3268447;-0.04682106;13.1790000
3946.00009918213;13.3142961;13.3007378;-0.03206877;13.1350000
3947.00026512146;13.2917054;13.2968635;-0.01565094;13.0910000
3948.00019264221;13.2089898;13.2446499;-0.0410426;13.0460000
3949.00012016296;13.1500431;13.1604881;-0.06688368;13.0020000
3950.00028610229;13.1076289;13.0987377;-0.06272409;12.9580000
3951.00021362305;13.0627998;13.0512328;-0.05300656;12.9140000
3952.0001411438;13.0184681;13.0092115;-0.04614113;12.8710000
3953.00006866455;12.9745218;12.9689188;-0.04259434;12.8270000
3954.00023460388;12.9303711;12.9273147;-0.04207974;12.7830000
3955.00016212463;12.8872002;12.8845186;-0.04251385;12.7390000
3956.00008964539;12.8435319;12.8419013;-0.04257219;12.6960000
3957.00025558472;12.7995218;12.7998204;-0.04218996;12.6520000
3958.00018310547;12.7553711;12.7585144;-0.04161002;12.6090000
3959.00011062622;12.7122220;12.7167315;-0.04174069;12.5660000
3960.00027656555;12.6684248;12.6736374;-0.04267791;12.5220000
3961.0002040863;12.6250713;12.6284570;-0.04425204;12.4790000
3962.00013160706;12.5822539;12.5829787;-0.0449996;12.4360000
3963.00029754639;12.5384248;12.5377388;-0.04516527;12.3930000
3964.00022506714;12.4950931;12.4934525;-0.0445604;12.3500000
3965.00015258789;12.4521250;12.4513716;-0.04297523;12.3070000
3966.00008010864;12.4091250;12.4101848;-0.04188348;12.2640000
3967.00024604797;12.3661250;12.3687000;-0.04166311;12.2210000
3968.00017356873;12.3231250;12.3262615;-0.04219947;12.1790000
3969.00010108948;12.2801468;12.2826905;-0.0430907;12.1360000
3970.00026702881;12.2369961;12.2384042;-0.04385182;12.0930000
3971.00019454956;12.1948252;12.1945352;-0.04380987;12.0510000
3972.00012207031;12.1521787;12.1516199;-0.04325982;12.0080000
3973.00028800964;12.1089961;12.1087045;-0.04306759;11.9660000
3974.0002155304;12.0668470;12.0663852;-0.04256501;11.9240000
3975.00014305115;12.0240498;12.0243640;-0.04225982;11.8820000
3976.0000705719;11.9817181;11.9818063;-0.04243219;11.8390000
3977.00023651123;11.9397282;11.9394870;-0.04237639;11.7970000
3978.00016403198;11.8978789;11.8971677;-0.04234551;11.7550000
3979.00009155273;11.8550498;11.8544311;-0.04264169;11.7130000
3980.00025749207;11.8127181;11.8114562;-0.042822;11.6720000
3981.00018501282;11.7707718;11.7691369;-0.04246733;11.6300000
3982.00011253357;11.7286211;11.7275924;-0.04185342;11.5880000
3983.0002784729;11.6874502;11.6868229;-0.04111828;11.5460000
3984.00020599365;11.6457819;11.6467089;-0.04053774;11.5050000
3985.0001335144;11.6037718;11.6058202;-0.04079068;11.4630000
3986.00029945374;11.5616211;11.5639777;-0.04145171;11.4220000
3987.00022697449;11.5204720;11.5221948;-0.04160703;11.3810000
3988.00015449524;11.4786748;11.4806504;-0.04159199;11.3390000
3989.00008201599;11.4373213;11.4386887;-0.04180429;11.2980000
3990.00024795532;11.3965039;11.3975019;-0.04140985;11.2570000
3991.00017547607;11.3546748;11.3558383;-0.04158396;11.2160000
3992.00010299683;11.3133431;11.3140554;-0.04165557;11.1750000
3993.00026893616;11.2723750;11.2729878;-0.04124255;11.1340000
3994.00019645691;11.2313750;11.2325163;-0.04075212;11.0930000
3995.00012397766;11.1903750;11.1919255;-0.04066505;11.0530000
3996.00028991699;11.1493968;11.1508579;-0.04094354;11.0120000
3997.00021743774;11.1082461;11.1091943;-0.04140512;10.9710000
3998.0001449585;11.0680752;11.0678286;-0.04133537;10.9310000
3999.00007247925;11.0274287;11.0268206;-0.04114344;10.8900000
4000;10.9862461;10.9856934;-0.0411559;10.8500000
4001.00040435791;10.9460970;10.9449835;-0.04082436;10.8100000
4002.00033187866;10.9052998;10.9046311;-0.04053356;10.7690000
4003.00025939941;10.8649463;10.8640403;-0.04054795;10.7290000
4004.00018692017;10.8251289;10.8242840;-0.04003912;10.6890000
4005.00011444092;10.7842998;10.7843489;-0.04001867;10.6490000
4006.00004196167;10.7439681;10.7442350;-0.04007641;10.6090000
4006.99996948242;10.7040000;10.7047767;-0.03968312;10.5690000
4008.00037384033;10.6640000;10.6655569;-0.03936171;10.5290000
4009.00030136108;10.6240000;10.6261582;-0.03935804;10.4900000
4010.00022888184;10.5840218;10.5863423;-0.03963304;10.4500000
4011.00015640259;10.5438711;10.5460496;-0.04005306;10.4110000
4012.00008392334;10.5047220;10.5059952;-0.03997824;10.3710000
4013.00001144409;10.4649030;10.4664178;-0.03971441;10.3320000
4014.000415802;10.4257220;10.4268999;-0.03954677;10.2920000
4015.00034332275;10.3859030;10.3877396;-0.03932056;10.2530000
4016.00027084351;10.3467220;10.3484602;-0.03926521;10.2140000
4017.00019836426;10.3069248;10.3092403;-0.03925376;10.1750000
4018.00012588501;10.2675931;10.2693648;-0.03958447;10.1360000
4019.00005340576;10.2286250;10.2299065;-0.03950251;10.0970000
4019.99998092651;10.1896250;10.1905079;-0.03942494;10.0580000
4021.00038528442;10.1506250;10.1510496;-0.03942908;10.0190000
4022.00031280518;10.1116250;10.1115913;-0.03946045;9.9800000
4023.00024032593;10.0726250;10.0720138;-0.03955507;9.9420000
4024.00016784668;10.0336468;10.0325556;-0.03952153;9.9030000
4025.00009536743;9.9944961;9.9933357;-0.03931803;9.8650000
4026.00002288818;9.9563470;9.9547119;-0.03882845;9.8260000
4027.00042724609;9.9175280;9.9164457;-0.03851851;9.7880000
4028.00035476685;9.8793470;9.8781199;-0.03836435;9.7490000
4029.0002822876;9.8405280;9.8400326;-0.03820024;9.7110000
4030.00020980835;9.8023470;9.8017664;-0.03818693;9.6730000
4031.0001373291;9.7635498;9.7635598;-0.03822771;9.6350000
4032.00006484985;9.7252181;9.7252340;-0.03827266;9.5970000
4032.99999237061;9.6872500;9.6875639;-0.03785703;9.5590000
4034.00039672852;9.6492500;9.6500725;-0.03760092;9.5210000
4035.00032424927;9.6112500;9.6125812;-0.03756334;9.4840000
4036.00025177002;9.5732718;9.5747919;-0.03772236;9.4460000
4037.00017929077;9.5351211;9.5367641;-0.03790047;9.4080000
4038.00010681152;9.4979502;9.4992132;-0.03762442;9.3710000
4039.00003433228;9.4603037;9.4621391;-0.03730184;9.3330000
4039.99996185303;9.4221211;9.4243498;-0.03766156;9.2960000
4041.00036621094;9.3849720;9.3865604;-0.03770658;9.2590000
4042.00029373169;9.3471748;9.3487711;-0.03778474;9.2220000
4043.00022125244;9.3098431;9.3110413;-0.03772986;9.1840000
4044.00014877319;9.2728532;9.2737884;-0.03739771;9.1470000
4045.00007629395;9.2360039;9.2367739;-0.03716343;9.1100000
4046.0000038147;9.1981748;9.1994018;-0.03736611;9.0740000
4047.00040817261;9.1608649;9.1612549;-0.03785435;9.0370000
4048.00033569336;9.1237461;9.1238231;-0.03757355;9.0000000
4049.00026321411;9.0875752;9.0869875;-0.03706174;8.9630000
4050.00019073486;9.0509069;9.0505690;-0.03669491;8.9270000
4051.00011825562;9.0138968;9.0134949;-0.03695622;8.8900000
4052.00004577637;8.9767461;8.9760632;-0.03726604;8.8540000
4052.99997329712;8.9405970;8.9391083;-0.0370463;8.8170000
4054.00037765503;8.9037780;8.9026899;-0.03666911;8.7810000
4055.00030517578;8.8675970;8.8663907;-0.03641804;8.7450000
4056.00023269653;8.8307998;8.8305087;-0.03609192;8.7090000
4057.00016021729;8.7944681;8.7943883;-0.03607938;8.6730000
4058.00008773804;8.7585000;8.7588043;-0.03577353;8.6370000
4059.00001525879;8.7225000;8.7232799;-0.03560358;8.6010000
4060.0004196167;8.6865000;8.6877556;-0.03555619;8.5650000
4061.00034713745;8.6505000;8.6521716;-0.03557356;8.5290000
4062.0002746582;8.6145000;8.6162896;-0.035764;8.4940000
4063.00020217896;8.5785218;8.5803480;-0.03588545;8.4580000
4064.00012969971;8.5423711;8.5441680;-0.03607407;8.4220000
4065.00005722046;8.5072002;8.5084648;-0.03577752;8.3870000
4065.99998474121;8.4715537;8.4732384;-0.03543245;8.3520000
4067.00038909912;8.4353929;8.4373564;-0.03572826;8.3160000
4068.00031661987;8.4000713;8.4014148;-0.03581782;8.2810000
4069.00024414063;8.3652539;8.3663673;-0.03534209;8.2460000
4070.00017166138;8.3294248;8.3312006;-0.03527369;8.2110000
4071.00009918213;8.2940931;8.2957358;-0.0353759;8.1760000
4072.00002670288;8.2591250;8.2604499;-0.03532294;8.1410000
4073.00043106079;8.2241250;8.2252235;-0.03525032;8.1060000
4074.00035858154;8.1891250;8.1900568;-0.03517429;8.0720000
4075.00028610229;8.1541468;8.1546516;-0.03530737;8.0370000
4076.00021362305;8.1189961;8.1193061;-0.03532794;8.0030000
4077.0001411438;8.0848470;8.0842585;-0.03507552;7.9680000
4078.00006866455;8.0500280;8.0495686;-0.03485571;7.9340000
4078.9999961853;8.0158470;8.0148787;-0.03472104;7.8990000
4080.00040054321;7.9810280;7.9804868;-0.03454147;7.8650000
4081.00032806396;7.9468470;7.9459161;-0.03453546;7.8310000
4082.00025558472;7.9120498;7.9114051;-0.03454724;7.7970000
4083.00018310547;7.8777181;7.8767152;-0.03460561;7.7630000
4084.00011062622;7.8437500;7.8427405;-0.03419353;7.7290000
4085.00003814697;7.8097500;7.8093023;-0.03372589;7.6950000
4085.99996566772;7.7757500;7.7758641;-0.03352759;7.6610000
4087.00037002563;7.7417500;7.7421875;-0.03365305;7.6270000
4088.00029754639;7.7077500;7.7084512;-0.03372572;7.5940000
4089.00022506714;7.6737718;7.6747746;-0.0336942;7.5600000
4090.00015258789;7.6396211;7.6408596;-0.03383566;7.5270000
4091.00008010864;7.6064720;7.6073618;-0.0335991;7.4930000
4092.00000762939;7.5726530;7.5741620;-0.03338871;7.4600000
4093.0004119873;7.5394720;7.5407238;-0.03337985;7.4270000
4094.00033950806;7.5056748;7.5075240;-0.03328912;7.4270000
4095.00026702881;7.4730632;7.4737282;-0.03361273;7.3610000
4096.00019454956;7.4344000;7.4384422;-0.03469063;7.3280000
4097.00012207031;7.4337374;7.4216337;-0.02217828;7.2950000
4098.00004959106;7.3843199;7.4020238;-0.02282378;7.2620000
4098.99997711182;7.3393226;7.3495717;-0.04103098;7.2290000
4100.00038146973;7.3073750;7.3046298;-0.04290459;7.1960000
4101.00030899048;7.2743750;7.2680921;-0.03868856;7.1640000
4102.00023651123;7.2413968;7.2366209;-0.03413117;7.1310000
4103.00016403198;7.2082461;7.2068186;-0.03148442;7.0990000
4104.00009155273;7.1760970;7.1765990;-0.03071947;7.0670000
4105.00001907349;7.1432998;7.1449489;-0.0313657;7.0340000
4106.0004234314;7.1109463;7.1115107;-0.03266064;7.0020000
4107.00035095215;7.0791289;7.0784898;-0.03283582;6.9700000
4108.0002784729;7.0462998;7.0457668;-0.03273836;6.9380000
4109.00020599365;7.0139681;7.0137591;-0.03224747;6.9060000
4110.0001335144;6.9820000;6.9825263;-0.03161814;6.8740000
4111.00006103516;6.9500000;6.9509954;-0.03158768;6.8420000
4111.99998855591;6.9180000;6.9186897;-0.03205622;6.8110000
4113.00039291382;6.8860218;6.8859071;-0.03251828;6.7790000
4114.00032043457;6.8538711;6.8531842;-0.0326313;6.7470000
4115.00024795532;6.8227002;6.8215341;-0.03195966;6.7160000
4116.00017547607;6.7910537;6.7908973;-0.03116445;6.6840000
4117.00010299683;6.7588711;6.7598433;-0.03111144;6.6530000
4118.00003051758;6.7277220;6.7287893;-0.03107117;6.6220000
4118.99995803833;6.6959248;6.6976757;-0.03114996;6.5910000
4120.00036239624;6.6645931;6.6659660;-0.03149609;6.5600000
4121.00028991699;6.6336250;6.6349120;-0.03120945;6.5290000
4122.00021743774;6.6026250;6.6040368;-0.03099217;6.4980000
4123.0001449585;6.5716250;6.5733404;-0.03083465;6.4670000
4124.00007247925;6.5406250;6.5427632;-0.03069897;6.4360000
4125;6.5096250;6.5121264;-0.03064982;6.4050000
4126.00040435791;6.4786250;6.4813108;-0.03075671;6.3750000
4127.00033187866;6.4476468;6.4503760;-0.03085835;6.3440000
4128.00025939941;6.4164961;6.4190240;-0.03117424;6.3140000
4129.00018692017;6.3863470;6.3880295;-0.03102757;6.2830000
4130.00011444092;6.3555280;6.3572139;-0.03091438;6.2530000
4131.00004196167;6.3253470;6.3265176;-0.03075512;6.2230000
4131.99996948242;6.2945498;6.2958808;-0.03071718;6.1930000
4133.00037384033;6.2642181;6.2651248;-0.03073231;6.1630000
4134.00030136108;6.2342500;6.2350244;-0.03034436;6.1330000
4135.00022888184;6.2042500;6.2052817;-0.02996548;6.1030000
4136.00015640259;6.1742500;6.1754198;-0.02990582;6.0730000
4137.00008392334;6.1442500;6.1453194;-0.0300505;6.0430000
4138.00001144409;6.1142500;6.1148019;-0.03036001;6.0140000
4139.000415802;6.0842718;6.0842247;-0.03049256;5.9840000
4140.00034332275;6.0541211;6.0535283;-0.03059056;5.9550000
4141.00027084351;6.0249720;6.0234875;-0.03017636;5.9250000
4142.00019836426;5.9951530;5.9941025;-0.02970566;5.8960000
4143.00012588501;5.9659720;5.9650750;-0.02925423;5.8670000
4144.00005340576;5.9361748;5.9358687;-0.02925943;5.8380000
4144.99998092651;5.9068431;5.9062452;-0.02946229;5.8080000
4146.00038528442;5.8778532;5.8772177;-0.029192;5.7790000
4147.00031280518;5.8490039;5.8485479;-0.02885983;5.7510000
4148.00024032593;5.8191966;5.8195801;-0.02898269;5.7220000
4149.00016784668;5.7897142;5.7900161;-0.02935938;5.6930000
4150.00009536743;5.7615752;5.7614059;-0.02886367;5.6640000
4151.00002288818;5.7329069;5.7333917;-0.02836937;5.6360000
4152.00042724609;5.7038968;5.7049603;-0.02841034;5.6070000
4153.00035476685;5.6747461;5.6759925;-0.02873722;5.5790000
4154.0002822876;5.6465970;5.6473226;-0.02865935;5.5500000
4155.00020980835;5.6177780;5.6190700;-0.02843848;5.5220000
4156.0001373291;5.5895970;5.5908174;-0.02829243;5.4940000
4157.00006484985;5.5607998;5.5626840;-0.02823504;5.4660000
4157.99999237061;5.5324681;5.5342526;-0.02833826;5.4380000
4159.00039672852;5.5045000;5.5062384;-0.0281335;5.4100000
4160.00032424927;5.4765000;5.4783435;-0.02800407;5.4100000
4161.00025177002;5.4491110;5.4502697;-0.02809138;5.3540000
4162.00017929077;5.4162788;5.4201097;-0.02941885;5.3260000
4163.00010681152;5.4157166;5.4052682;-0.01915184;5.2990000
4164.00003433228;5.3738084;5.3885789;-0.01954968;5.2710000
4164.99996185303;5.3354781;5.3433985;-0.0352985;5.2440000
4166.00036621094;5.3092220;5.3055496;-0.03635787;5.2160000
4167.00029373169;5.2814030;5.2753300;-0.0323576;5.1890000
4168.00022125244;5.2542220;5.2496404;-0.02816493;5.1620000
4169.00014877319;5.2264248;5.2253813;-0.02579062;5.1340000
4170.00007629395;5.1990713;5.1996917;-0.02575665;5.1070000
4171.0000038147;5.1722539;5.1731081;-0.02632265;5.0800000
4172.00040817261;5.1444248;5.1450939;-0.02741794;5.0530000
4173.00033569336;5.1170931;5.1164837;-0.02812532;5.0270000
4174.00026321411;5.0901468;5.0891251;-0.02760161;5.0000000
4175.00019073486;5.0629961;5.0627799;-0.02681844;4.9730000
4176.00011825562;5.0368252;5.0370307;-0.02613315;4.9470000
4177.00004577637;5.0101787;5.0111026;-0.02607211;4.9200000
4177.99997329712;4.9829961;4.9838037;-0.02687332;4.8940000
4179.00037765503;4.9568470;4.9562664;-0.02721915;4.8670000
4180.00030517578;4.9300280;4.9292059;-0.02711088;4.8410000
