time [ms];Setpoint position [mm];Actual position value encoder channel 1 [mm];Setpoint value velocity controller [m/s];Actual velocity value encoder channel 1 [m/s];Target position CiA402 [mm];Position control error [mm]
4002.43759155273;0.0000000;-0.0000983;1.095234E-05;-1.555767E-05;0.0000000;0.0000983
4003.49998474121;0.0000000;-0.0000388;4.323E-06;2.695476E-05;0.0000000;0.0000388
4004.56285476685;0.0000000;-0.0000388;4.323E-06;9.338192E-06;0.0000000;0.0000388
4005.62524795532;0.0000000;-0.0000388;4.323E-06;3.639508E-06;0.0000000;0.0000388
4006.6876411438;0.0000000;-0.0000388;4.323E-06;1.260869E-06;0.0000000;0.0000388
4007.75003433228;0.0000000;-0.0000388;4.323E-06;4.914166E-07;0.0000000;0.0000388
4008.81290435791;0.0000000;-0.0000388;4.323E-06;1.702461E-07;0.0000000;0.0000388
4009.87529754639;0.0000000;-0.0000388;4.323E-06;6.635244E-08;0.0000000;0.0000388
4010.93769073486;0.0000000;-0.0000388;4.323E-06;2.29871E-08;0.0000000;0.0000388
4012.00008392334;0.0000000;-0.0000388;4.323E-06;8.959093E-09;0.0000000;0.0000388
4013.06295394897;0.0000000;-0.0000388;4.323E-06;3.103783E-09;0.0000000;0.0000388
4014.12534713745;0.0000000;-0.0000388;4.323E-06;1.209682E-09;0.0000000;0.0000388
4015.18774032593;0.0000000;-0.0000388;4.323E-06;4.190815E-10;0.0000000;0.0000388
4016.2501335144;0.0000000;-0.0000388;4.323E-06;1.633346E-10;0.0000000;0.0000388
4017.31252670288;0.0000000;0.0000209;-2.328626E-06;2.944829E-05;0.0000000;-0.0000209
4018.37539672852;0.0000000;0.0000209;-2.328626E-06;1.14773E-05;0.0000000;-0.0000209
4019.43778991699;0.0000000;0.0000209;-2.328626E-06;3.97619E-06;0.0000000;-0.0000209
4020.50018310547;0.0000000;-0.0000387;4.311859E-06;-5.142808E-05;0.0000000;0.0000387
4021.56257629395;0.0000000;-0.0000387;4.311859E-06;-1.781671E-05;0.0000000;0.0000387
4022.62544631958;0.0000000;-0.0000387;4.311859E-06;-6.943963E-06;0.0000000;0.0000387
4023.68783950806;0.0000000;0.0000209;-2.328626E-06;2.08231E-05;0.0000000;-0.0000209
4024.75023269653;0.0000000;0.0000805;-8.969112E-06;3.424804E-05;0.0000000;-0.0000805
4025.81262588501;0.0000000;0.0000805;-8.969112E-06;1.186487E-05;0.0000000;-0.0000805
4026.87501907349;0.0000000;0.0000210;-2.339768E-06;-1.856552E-05;0.0000000;-0.0000210
4027.93788909912;0.0000000;0.0000210;-2.339768E-06;-6.431829E-06;0.0000000;-0.0000210
4029.0002822876;0.0000000;0.0000210;-2.339768E-06;-2.506769E-06;0.0000000;-0.0000210
4030.06267547607;0.0000000;0.0000805;-8.969112E-06;3.214983E-05;0.0000000;-0.0000805
4031.12506866455;0.0000000;0.0000805;-8.969112E-06;1.253021E-05;0.0000000;-0.0000805
4032.18793869019;0.0000000;0.0000210;-2.339768E-06;-1.627219E-05;0.0000000;-0.0000210
4033.25033187866;0.0000000;0.0000210;-2.339768E-06;-6.341992E-06;0.0000000;-0.0000210
4034.31272506714;0.0000000;0.0000210;-2.339768E-06;-2.197116E-06;0.0000000;-0.0000210
4035.37511825562;0.0000000;0.0000210;-2.339768E-06;-8.563135E-07;0.0000000;-0.0000210
4036.43751144409;0.0000000;0.0000805;-8.969112E-06;2.289313E-05;0.0000000;-0.0000805
4037.50038146973;0.0000000;0.0000210;-2.339768E-06;-3.286628E-05;0.0000000;-0.0000210
4038.5627746582;0.0000000;0.0000210;-2.339768E-06;-1.138618E-05;0.0000000;-0.0000210
4039.62516784668;0.0000000;0.0000210;-2.339768E-06;-4.437698E-06;0.0000000;-0.0000210
4040.68756103516;0.0000000;0.0000210;-2.339768E-06;-1.537393E-06;0.0000000;-0.0000210
4041.75043106079;0.0000000;-0.0000983;1.095234E-05;-8.30252E-05;0.0000000;0.0000983
4042.81282424927;0.0000000;-0.0000983;1.095234E-05;-2.87632E-05;0.0000000;0.0000983
4043.87521743774;0.0000000;-0.0000983;1.095234E-05;-1.585349E-05;0.0000000;0.0000983
4044.93761062622;0.0000000;-0.0000388;4.323E-06;1.769752E-05;0.0000000;0.0000388
4046.0000038147;0.0000000;-0.0000388;4.323E-06;6.897507E-06;0.0000000;0.0000388
4047.06287384033;0.0000000;0.0000209;-2.328626E-06;2.56573E-05;0.0000000;-0.0000209
4048.12526702881;0.0000000;0.0000209;-2.328626E-06;9.99979E-06;0.0000000;-0.0000209
4049.18766021729;0.0000000;0.0000210;-2.339768E-06;-1.767664E-05;0.0000000;-0.0000210
4050.25005340576;0.0000000;0.0000210;-2.339768E-06;-6.889371E-06;0.0000000;-0.0000210
4051.3129234314;0.0000000;0.0000210;-2.339768E-06;-2.38675E-06;0.0000000;-0.0000210
4052.37531661987;0.0000000;-0.0000983;1.095234E-05;-4.742671E-05;0.0000000;0.0000983
4053.43770980835;0.0000000;-0.0000983;1.095234E-05;-1.643048E-05;0.0000000;0.0000983
4054.50010299683;0.0000000;-0.0000983;1.095234E-05;-6.403688E-06;0.0000000;0.0000983
4055.5624961853;0.0000000;0.0000209;-2.328626E-06;7.430146E-05;0.0000000;-0.0000209
4056.62536621094;0.0000000;0.0000805;-8.969112E-06;5.835747E-05;0.0000000;-0.0000805
4057.68775939941;0.0000000;0.0000805;-8.969112E-06;2.021733E-05;0.0000000;-0.0000805
4058.75015258789;0.0000000;0.0000210;-2.339768E-06;-3.913276E-05;0.0000000;-0.0000210
4059.81254577637;0.0000000;0.0000210;-2.339768E-06;-1.355713E-05;0.0000000;-0.0000210
4060.875415802;0.0000000;0.0000210;-2.339768E-06;-5.283815E-06;0.0000000;-0.0000210
4061.93780899048;0.0000000;0.0000210;-2.339768E-06;-1.830522E-06;0.0000000;-0.0000210
4063.00020217896;0.0000000;0.0000805;-8.969112E-06;3.643212E-05;0.0000000;-0.0000805
4064.06259536743;0.0000000;-0.0000387;4.311859E-06;-6.063737E-05;0.0000000;0.0000387
4065.12498855591;0.0000000;-0.0000983;1.095234E-05;-4.686183E-05;0.0000000;0.0000983
4066.18785858154;0.0000000;-0.0000983;1.095234E-05;-1.623479E-05;0.0000000;0.0000983
4067.25025177002;0.0000000;-0.0000388;4.323E-06;4.068493E-05;0.0000000;0.0000388
4068.3126449585;0.0000000;0.0001401;-1.56096E-05;0.0001249631;0.0000000;-0.0001401
4069.37503814697;0.0000000;0.0001401;-1.56096E-05;4.870364E-05;0.0000000;-0.0001401
4070.43790817261;0.0000000;0.0000210;-2.339768E-06;-7.325047E-05;0.0000000;-0.0000210
4071.50030136108;0.0000000;-0.0000983;1.095234E-05;-0.0001187972;0.0000000;0.0000983
4072.56269454956;0.0000000;-0.0000983;1.095234E-05;-4.115601E-05;0.0000000;0.0000983
4073.62508773804;0.0000000;-0.0000983;1.095234E-05;-1.604032E-05;0.0000000;0.0000983
4074.68795776367;0.0000000;-0.0000388;4.323E-06;4.145535E-05;0.0000000;0.0000388
4075.75035095215;0.0000000;-0.0000388;4.323E-06;1.615699E-05;0.0000000;0.0000388
4076.81274414063;0.0000000;-0.0000388;4.323E-06;5.597417E-06;0.0000000;0.0000388
4077.8751373291;0.0000000;-0.0000983;1.095234E-05;-5.070733E-05;0.0000000;0.0000983
4078.93753051758;0.0000000;-0.0000983;1.095234E-05;-1.756702E-05;0.0000000;0.0000983
4080.00040054321;0.0000000;-0.0000983;1.095234E-05;-6.846647E-06;0.0000000;0.0000983
4081.06279373169;0.0000000;-0.0000983;1.095234E-05;-2.371949E-06;0.0000000;0.0000983
4082.12518692017;0.0000000;-0.0000388;4.323E-06;2.226534E-05;0.0000000;0.0000388
4083.18758010864;0.0000000;0.0000209;-2.328626E-06;2.839602E-05;0.0000000;-0.0000209
4084.25045013428;0.0000000;0.0000209;-2.328626E-06;1.106719E-05;0.0000000;-0.0000209
4085.31284332275;0.0000000;0.0000209;-2.328626E-06;3.834111E-06;0.0000000;-0.0000209
4086.37523651123;0.0000000;0.0000209;-2.328626E-06;1.494323E-06;0.0000000;-0.0000209
4087.43762969971;0.0000000;0.0000209;-2.328626E-06;5.176923E-07;0.0000000;-0.0000209
4088.50002288818;0.0000000;0.0000209;-2.328626E-06;2.017676E-07;0.0000000;-0.0000209
4089.56289291382;0.0000000;0.0000209;-2.328626E-06;6.990027E-08;0.0000000;-0.0000209
4090.62528610229;0.0000000;-0.0000983;1.095234E-05;-7.908289E-05;0.0000000;0.0000983
4091.68767929077;0.0000000;-0.0000983;1.095234E-05;-2.739743E-05;0.0000000;0.0000983
4092.75007247925;0.0000000;-0.0000388;4.323E-06;3.111076E-05;0.0000000;0.0000388
4093.81294250488;0.0000000;0.0000805;-8.969112E-06;7.002797E-05;0.0000000;-0.0000805
4094.87533569336;0.0000000;0.0000805;-8.969112E-06;2.729301E-05;0.0000000;-0.0000805
4095.93772888184;0.0000000;-0.0000983;1.095234E-05;-9.286382E-05;0.0000000;0.0000983
4097.00012207031;0.0000000;-0.0000983;1.095234E-05;-3.619315E-05;0.0000000;0.0000983
4098.06251525879;0.0000000;-0.0000388;4.323E-06;4.035015E-05;0.0000000;0.0000388
4099.12538528442;0.0000000;0.0000209;-2.328626E-06;5.765546E-05;0.0000000;-0.0000209
4100.1877784729;0.0000000;0.0000209;-2.328626E-06;1.997412E-05;0.0000000;-0.0000209
4101.25017166138;0.0000000;0.0000209;-2.328626E-06;7.784802E-06;0.0000000;-0.0000209
4102.31256484985;0.0000000;0.0000209;-2.328626E-06;2.696962E-06;0.0000000;-0.0000209
4103.37543487549;0.0000000;-0.0000983;1.095234E-05;-9.378564E-05;0.0000000;0.0000983
4104.43782806396;0.0000000;-0.0000983;1.095234E-05;-3.249104E-05;0.0000000;0.0000983
4105.50022125244;0.0000000;-0.0000388;4.323E-06;2.912556E-05;0.0000000;0.0000388
4106.56261444092;0.0000000;-0.0000388;4.323E-06;1.009024E-05;0.0000000;0.0000388
4107.62500762939;0.0000000;0.0000209;-2.328626E-06;5.699928E-05;0.0000000;-0.0000209
4108.68787765503;0.0000000;0.0000209;-2.328626E-06;1.97468E-05;0.0000000;-0.0000209
4109.75027084351;0.0000000;0.0000209;-2.328626E-06;7.696203E-06;0.0000000;-0.0000209
4110.81266403198;0.0000000;0.0000209;-2.328626E-06;2.666268E-06;0.0000000;-0.0000209
4111.87505722046;0.0000000;-0.0000387;4.311859E-06;-3.20346E-05;0.0000000;0.0000387
4112.93792724609;0.0000000;-0.0000983;1.095234E-05;-3.723041E-05;0.0000000;0.0000983
4114.00032043457;0.0000000;-0.0000388;4.323E-06;1.483924E-05;0.0000000;0.0000388
4115.06271362305;0.0000000;-0.0000388;4.323E-06;5.140897E-06;0.0000000;0.0000388
4116.12510681152;0.0000000;-0.0000388;4.323E-06;2.003635E-06;0.0000000;0.0000388
4117.1875;0.0000000;-0.0000388;4.323E-06;6.941384E-07;0.0000000;0.0000388
4118.25037002563;0.0000000;0.0000209;-2.328626E-06;2.971877E-05;0.0000000;-0.0000209
4119.31276321411;0.0000000;0.0000805;-8.969112E-06;3.969466E-05;0.0000000;-0.0000805
4120.37515640259;0.0000000;0.0000806;-8.980253E-06;-5.409215E-06;0.0000000;-0.0000806
4121.43754959106;0.0000000;0.0000210;-2.339768E-06;-5.485174E-05;0.0000000;-0.0000210
4122.5004196167;0.0000000;-0.0000387;4.311859E-06;-6.330738E-05;0.0000000;0.0000387
4123.56281280518;0.0000000;-0.0000983;1.095234E-05;-5.133107E-05;0.0000000;0.0000983
4124.62520599365;0.0000000;-0.0000388;4.323E-06;1.823587E-05;0.0000000;0.0000388
4125.68759918213;0.0000000;0.0000210;-2.339768E-06;2.791306E-05;0.0000000;-0.0000210
4126.74999237061;0.0000000;0.0000805;-8.969112E-06;4.802451E-05;0.0000000;-0.0000805
4127.81286239624;0.0000000;0.0000210;-2.339768E-06;-2.050797E-05;0.0000000;-0.0000210
4128.87525558472;0.0000000;-0.0000983;1.095234E-05;-7.602806E-05;0.0000000;0.0000983
4129.93764877319;0.0000000;-0.0000983;1.095234E-05;-2.633912E-05;0.0000000;0.0000983
4131.00004196167;0.0000000;-0.0000388;4.323E-06;3.674683E-05;0.0000000;0.0000388
4132.0629119873;0.0000000;0.0000209;-2.328626E-06;4.585981E-05;0.0000000;-0.0000209
4133.12530517578;0.0000000;0.0000210;-2.339768E-06;1.012695E-05;0.0000000;-0.0000210
4134.18769836426;0.0000000;-0.0000387;4.311859E-06;-3.376204E-05;0.0000000;0.0000387
4135.25009155273;0.0000000;-0.0000983;1.095234E-05;-4.255747E-05;0.0000000;0.0000983
4136.31296157837;0.0000000;-0.0000388;4.323E-06;1.460599E-05;0.0000000;0.0000388
4137.37535476685;0.0000000;-0.0000388;4.323E-06;5.692604E-06;0.0000000;0.0000388
4138.43774795532;0.0000000;-0.0000388;4.323E-06;1.972142E-06;0.0000000;0.0000388
4139.5001411438;0.0000000;-0.0000388;4.323E-06;7.686314E-07;0.0000000;0.0000388
4140.56253433228;0.0000000;-0.0000388;4.323E-06;2.662842E-07;0.0000000;0.0000388
4141.62540435791;0.0000000;0.0000209;-2.328626E-06;2.627999E-05;0.0000000;-0.0000209
4142.68779754639;0.0000000;0.0000209;-2.328626E-06;9.104423E-06;0.0000000;-0.0000209
4143.75019073486;0.0000000;-0.0000387;4.311859E-06;-4.942938E-05;0.0000000;0.0000387
4144.81258392334;0.0000000;-0.0000387;4.311859E-06;-1.712428E-05;0.0000000;0.0000387
4145.87545394897;0.0000000;0.0000209;-2.328626E-06;3.811488E-05;0.0000000;-0.0000209
4146.93784713745;0.0000000;0.0000209;-2.328626E-06;1.32045E-05;0.0000000;-0.0000209
4148.00024032593;0.0000000;0.0000209;-2.328626E-06;5.146378E-06;0.0000000;-0.0000209
4149.0626335144;0.0000000;-0.0000387;4.311859E-06;-3.542508E-05;0.0000000;0.0000387
4150.12502670288;0.0000000;-0.0000983;1.095234E-05;-3.993908E-05;0.0000000;0.0000983
4151.18789672852;0.0000000;0.0000805;-8.969112E-06;9.288371E-05;0.0000000;-0.0000805
4152.25028991699;0.0000000;0.0000805;-8.969112E-06;3.62009E-05;0.0000000;-0.0000805
4153.31268310547;0.0000000;0.0000805;-8.969112E-06;1.254142E-05;0.0000000;-0.0000805
4154.37507629395;0.0000000;0.0000210;-2.339768E-06;-1.830185E-05;0.0000000;-0.0000210
4155.43794631958;0.0000000;-0.0000983;1.095234E-05;-9.658867E-05;0.0000000;0.0000983
4156.50033950806;0.0000000;-0.0000388;4.323E-06;-1.44551E-05;0.0000000;0.0000388
4157.56273269653;0.0000000;0.0000209;-2.328626E-06;2.116839E-05;0.0000000;-0.0000209
4158.62512588501;0.0000000;0.0000805;-8.969112E-06;4.132402E-05;0.0000000;-0.0000805
4159.68751907349;0.0000000;0.0000210;-2.339768E-06;-1.503331E-05;0.0000000;-0.0000210
4160.75038909912;0.0000000;-0.0000387;4.311859E-06;-4.312956E-05;0.0000000;0.0000387
4161.8127822876;0.0000000;-0.0000387;4.311859E-06;-1.494178E-05;0.0000000;0.0000387
4162.87517547607;0.0000000;-0.0000387;4.311859E-06;-5.823475E-06;0.0000000;0.0000387
4163.93756866455;0.0000000;-0.0000387;4.311859E-06;-2.017481E-06;0.0000000;0.0000387
4165.00043869019;0.0000000;-0.0000387;4.311859E-06;-7.863018E-07;0.0000000;0.0000387
4166.06283187866;0.0000000;0.0000209;-2.328626E-06;2.91265E-05;0.0000000;-0.0000209
4167.12522506714;0.0000000;0.0000805;-8.969112E-06;3.748425E-05;0.0000000;-0.0000805
4168.18761825562;0.0000000;0.0000805;-8.969112E-06;1.298602E-05;0.0000000;-0.0000805
4169.25001144409;0.0000000;0.0000805;-8.969112E-06;5.061228E-06;0.0000000;-0.0000805
4170.31288146973;0.0000000;0.0000805;-8.969112E-06;1.753409E-06;0.0000000;-0.0000805
4171.3752746582;0.0000000;0.0000210;-2.339768E-06;-5.220551E-05;0.0000000;-0.0000210
4172.43766784668;0.0000000;-0.0000387;4.311859E-06;-4.753428E-05;0.0000000;0.0000387
4173.50006103516;0.0000000;0.0000209;-2.328626E-06;2.856514E-05;0.0000000;-0.0000209
4174.56293106079;0.0000000;0.0000209;-2.328626E-06;9.896091E-06;0.0000000;-0.0000209
4175.62532424927;0.0000000;0.0001401;-1.56096E-05;6.719728E-05;0.0000000;-0.0001401
4176.68771743774;0.0000000;0.0000806;-8.980253E-06;-1.386577E-05;0.0000000;-0.0000806
4177.75011062622;0.0000000;0.0000806;-8.980253E-06;-5.404105E-06;0.0000000;-0.0000806
4178.8125038147;0.0000000;0.0000210;-2.339768E-06;-2.510096E-05;0.0000000;-0.0000210
4179.87537384033;0.0000000;0.0000210;-2.339768E-06;-9.782957E-06;0.0000000;-0.0000210
4180.93776702881;0.0000000;0.0000210;-2.339768E-06;-3.389202E-06;0.0000000;-0.0000210
4182.00016021729;0.0000000;0.0000210;-2.339768E-06;-1.320922E-06;0.0000000;-0.0000210
4183.06255340576;0.0000000;0.0001401;-1.56096E-05;7.598332E-05;0.0000000;-0.0001401
4184.1254234314;0.0000000;0.0000210;-2.339768E-06;-4.526319E-05;0.0000000;-0.0000210
4185.18781661987;0.0000000;-0.0000388;4.323E-06;-2.531406E-05;0.0000000;0.0000388
4186.25020980835;0.0000000;-0.0000983;1.095234E-05;-4.288429E-05;0.0000000;0.0000983
4187.31260299683;0.0000000;0.0000209;-2.328626E-06;5.8823E-05;0.0000000;-0.0000209
4188.3749961853;0.0000000;0.0000805;-8.969112E-06;6.013392E-05;0.0000000;-0.0000805
4189.43786621094;0.0000000;0.0000805;-8.969112E-06;2.083276E-05;0.0000000;-0.0000805
4190.50025939941;0.0000000;0.0000210;-2.339768E-06;-3.36693E-05;0.0000000;-0.0000210
4191.56265258789;0.0000000;0.0000210;-2.339768E-06;-1.166438E-05;0.0000000;-0.0000210
4192.62504577637;0.0000000;0.0000210;-2.339768E-06;-4.546124E-06;0.0000000;-0.0000210
4193.687915802;0.0000000;0.0000210;-2.339768E-06;-1.574957E-06;0.0000000;-0.0000210
4194.75030899048;0.0000000;0.0000210;-2.339768E-06;-6.138305E-07;0.0000000;-0.0000210
4195.81270217896;0.0000000;0.0000210;-2.339768E-06;-2.126551E-07;0.0000000;-0.0000210
4196.87509536743;0.0000000;0.0000210;-2.339768E-06;-8.288112E-08;0.0000000;-0.0000210
4197.93796539307;0.0000000;0.0000210;-2.339768E-06;-2.871329E-08;0.0000000;-0.0000210
4199.00035858154;0.0000000;0.0000210;-2.339768E-06;-1.119084E-08;0.0000000;-0.0000210
4200.06275177002;0.0000000;0.0000210;-2.339768E-06;-3.876949E-09;0.0000000;-0.0000210
4201.1251449585;0.0000000;0.0000210;-2.339768E-06;-1.511019E-09;0.0000000;-0.0000210
4202.18753814697;0.0000000;0.0000210;-2.339768E-06;-5.234765E-10;0.0000000;-0.0000210
4203.25040817261;0.0000000;0.0000805;-8.969112E-06;3.714535E-05;0.0000000;-0.0000805
4204.31280136108;0.0000000;0.0000210;-2.339768E-06;-4.002028E-05;0.0000000;-0.0000210
4205.37519454956;0.0000000;0.0000210;-2.339768E-06;-1.559768E-05;0.0000000;-0.0000210
4206.43758773804;0.0000000;0.0000210;-2.339768E-06;-5.403651E-06;0.0000000;-0.0000210
4207.50045776367;0.0000000;0.0000210;-2.339768E-06;-2.106043E-06;0.0000000;-0.0000210
4208.56285095215;0.0000000;-0.0000387;4.311859E-06;-5.379628E-05;0.0000000;0.0000387
4209.62524414063;0.0000000;-0.0000387;4.311859E-06;-2.09668E-05;0.0000000;0.0000387
4210.6876373291;0.0000000;0.0000209;-2.328626E-06;2.994426E-05;0.0000000;-0.0000209
4211.75003051758;0.0000000;0.0000209;-2.328626E-06;1.167061E-05;0.0000000;-0.0000209
4212.81290054321;0.0000000;0.0000209;-2.328626E-06;4.043157E-06;0.0000000;-0.0000209
4213.87529373169;0.0000000;-0.0000387;4.311859E-06;-5.140198E-05;0.0000000;0.0000387
4214.93768692017;0.0000000;-0.0000388;4.323E-06;-9.092683E-06;0.0000000;0.0000388
4216.00008010864;0.0000000;-0.0000388;4.323E-06;-3.543822E-06;0.0000000;0.0000388
4217.06295013428;0.0000000;0.0000209;-2.328626E-06;3.60427E-05;0.0000000;-0.0000209
4218.12534332275;0.0000000;0.0000805;-8.969112E-06;5.125543E-05;0.0000000;-0.0000805
4219.18773651123;0.0000000;0.0001401;-1.56096E-05;4.388926E-05;0.0000000;-0.0001401
4220.25012969971;0.0000000;0.0000806;-8.980253E-06;-1.224399E-05;0.0000000;-0.0000806
4221.31252288818;0.0000000;0.0000210;-2.339768E-06;-2.488959E-05;0.0000000;-0.0000210
4222.37539291382;0.0000000;-0.0000388;4.323E-06;-2.813013E-05;0.0000000;0.0000388
4223.43778610229;0.0000000;-0.0000983;1.095234E-05;-3.293518E-05;0.0000000;0.0000983
4224.50017929077;0.0000000;-0.0000983;1.095234E-05;-1.871285E-05;0.0000000;0.0000983
4225.56257247925;0.0000000;-0.0000388;4.323E-06;2.286671E-05;0.0000000;0.0000388
4226.62544250488;0.0000000;0.0000209;-2.328626E-06;4.618259E-05;0.0000000;-0.0000209
4227.68783569336;0.0000000;0.0000805;-8.969112E-06;4.539837E-05;0.0000000;-0.0000805
4228.75022888184;0.0000000;-0.0000387;4.311859E-06;-6.839119E-05;0.0000000;0.0000387
4229.81262207031;0.0000000;-0.0000983;1.095234E-05;-4.692217E-05;0.0000000;0.0000983
4230.87501525879;0.0000000;-0.0000983;1.095234E-05;-1.828765E-05;0.0000000;0.0000983
4231.93788528442;0.0000000;-0.0000983;1.095234E-05;-6.335563E-06;0.0000000;0.0000983
4233.0002784729;0.0000000;-0.0000388;4.323E-06;2.072054E-05;0.0000000;0.0000388
4234.06267166138;0.0000000;0.0000209;-2.328626E-06;4.030767E-05;0.0000000;-0.0000209
4235.12506484985;0.0000000;0.0000805;-8.969112E-06;5.756867E-05;0.0000000;-0.0000805
4236.18793487549;0.0000000;0.0000210;-2.339768E-06;-3.294483E-05;0.0000000;-0.0000210
4237.25032806396;0.0000000;0.0000210;-2.339768E-06;-1.284006E-05;0.0000000;-0.0000210
4238.31272125244;0.0000000;-0.0000983;1.095234E-05;-6.233872E-05;0.0000000;0.0000983
4239.37511444092;0.0000000;-0.0000388;4.323E-06;2.859273E-05;0.0000000;0.0000388
4240.43750762939;0.0000000;-0.0000388;4.323E-06;9.905647E-06;0.0000000;0.0000388
4241.50037765503;0.0000000;0.0000209;-2.328626E-06;4.578989E-05;0.0000000;-0.0000209
4242.56277084351;0.0000000;0.0000805;-8.969112E-06;3.909219E-05;0.0000000;-0.0000805
4243.62516403198;0.0000000;0.0000210;-2.339768E-06;-3.765294E-05;0.0000000;-0.0000210
4244.68755722046;0.0000000;0.0000210;-2.339768E-06;-1.304446E-05;0.0000000;-0.0000210
4245.75042724609;0.0000000;-0.0000387;4.311859E-06;-4.235442E-05;0.0000000;0.0000387
4246.81282043457;0.0000000;-0.0000983;1.095234E-05;-3.532103E-05;0.0000000;0.0000983
4247.87521362305;0.0000000;-0.0000388;4.323E-06;3.324618E-05;0.0000000;0.0000388
4248.93760681152;0.0000000;0.0000209;-2.328626E-06;4.87882E-05;0.0000000;-0.0000209
4250;0.0000000;0.0001401;-1.56096E-05;9.550518E-05;0.0000000;-0.0001401
4251.06287002563;0.0000000;0.0001401;-1.56096E-05;3.598548E-05;0.0000000;-0.0001401
4252.12526321411;0.0000000;0.0000210;-2.339768E-06;-5.392236E-05;0.0000000;-0.0000210
4253.18765640259;0.0000000;-0.0000983;1.095234E-05;-8.998804E-05;0.0000000;0.0000983
4254.25004959106;0.0000000;-0.0000983;1.095234E-05;-3.507233E-05;0.0000000;0.0000983
4255.3129196167;0.0000000;-0.0000388;4.323E-06;3.021871E-05;0.0000000;0.0000388
4256.37531280518;0.0000000;-0.0000983;1.095234E-05;-3.001118E-05;0.0000000;0.0000983
4257.43770599365;0.0000000;-0.0000388;4.323E-06;2.30798E-05;0.0000000;0.0000388
4258.50009918213;0.0000000;-0.0000388;4.323E-06;8.995223E-06;0.0000000;0.0000388
4259.56296920776;0.0000000;-0.0000388;4.323E-06;3.116299E-06;0.0000000;0.0000388
4260.62536239624;0.0000000;0.0000209;-2.328626E-06;2.739076E-05;0.0000000;-0.0000209
4261.68775558472;0.0000000;0.0000805;-8.969112E-06;3.56216E-05;0.0000000;-0.0000805
4262.75014877319;0.0000000;0.0000210;-2.339768E-06;-2.326224E-05;0.0000000;-0.0000210
4263.81254196167;0.0000000;0.0000210;-2.339768E-06;-8.058959E-06;0.0000000;-0.0000210
4264.8754119873;0.0000000;-0.0000983;1.095234E-05;-8.229492E-05;0.0000000;0.0000983
4265.93780517578;0.0000000;-0.0000983;1.095234E-05;-2.85102E-05;0.0000000;0.0000983
4267.00019836426;0.0000000;-0.0000983;1.095234E-05;-1.111169E-05;0.0000000;0.0000983
4268.06259155273;0.0000000;-0.0000388;4.323E-06;4.491208E-05;0.0000000;0.0000388
4269.12546157837;0.0000000;-0.0000983;1.095234E-05;-8.584284E-06;0.0000000;0.0000983
4270.18785476685;0.0000000;-0.0000388;4.323E-06;2.485905E-05;0.0000000;0.0000388
4271.25024795532;0.0000000;-0.0000388;4.323E-06;9.688675E-06;0.0000000;0.0000388
4272.3126411438;0.0000000;-0.0000388;4.323E-06;3.356539E-06;0.0000000;0.0000388
4273.37503433228;0.0000000;0.0000805;-8.969112E-06;8.046218E-05;0.0000000;-0.0000805
4274.43790435791;0.0000000;0.0001401;-1.56096E-05;8.085305E-05;0.0000000;-0.0001401
4275.50029754639;0.0000000;0.0000806;-8.980253E-06;5.423507E-06;0.0000000;-0.0000806
4276.56269073486;0.0000000;-0.0000387;4.311859E-06;-8.426151E-05;0.0000000;0.0000387
4277.62508392334;0.0000000;-0.0000983;1.095234E-05;-5.897281E-05;0.0000000;0.0000983
4278.68795394897;0.0000000;-0.0000983;1.095234E-05;-2.043051E-05;0.0000000;0.0000983
4279.75034713745;0.0000000;0.0000209;-2.328626E-06;9.211634E-05;0.0000000;-0.0000209
4280.81274032593;0.0000000;0.0001401;-1.56096E-05;0.0001162121;0.0000000;-0.0001401
4281.8751335144;0.0000000;0.0001401;-1.56096E-05;4.5293E-05;0.0000000;-0.0001401
4282.93752670288;0.0000000;0.0001401;-1.56096E-05;1.569128E-05;0.0000000;-0.0001401
4284.00039672852;0.0000000;0.0000210;-2.339768E-06;-5.893319E-05;0.0000000;-0.0000210
4285.06278991699;0.0000000;-0.0000983;1.095234E-05;-9.1724E-05;0.0000000;0.0000983
4286.12518310547;0.0000000;-0.0000983;1.095234E-05;-3.574891E-05;0.0000000;0.0000983
4287.18757629395;0.0000000;-0.0000388;4.323E-06;1.696474E-05;0.0000000;0.0000388
4288.25044631958;0.0000000;0.0000209;-2.328626E-06;3.606014E-05;0.0000000;-0.0000209
4289.31283950806;0.0000000;0.0000805;-8.969112E-06;3.314044E-05;0.0000000;-0.0000805
4290.37523269653;0.0000000;0.0000805;-8.969112E-06;1.29163E-05;0.0000000;-0.0000805
4291.43762588501;0.0000000;0.0000210;-2.339768E-06;-2.854356E-05;0.0000000;-0.0000210
4292.50001907349;0.0000000;0.0000210;-2.339768E-06;-1.112469E-05;0.0000000;-0.0000210
4293.56288909912;0.0000000;0.0000210;-2.339768E-06;-3.854031E-06;0.0000000;-0.0000210
4294.6252822876;0.0000000;0.0000210;-2.339768E-06;-1.502087E-06;0.0000000;-0.0000210
4295.68767547607;0.0000000;0.0000210;-2.339768E-06;-5.203822E-07;0.0000000;-0.0000210
4296.75006866455;0.0000000;0.0000210;-2.339768E-06;-2.02816E-07;0.0000000;-0.0000210
4297.81293869019;0.0000000;-0.0000387;4.311859E-06;-2.951849E-05;0.0000000;0.0000387
