time [ms];Setpoint position [mm];Actual position value encoder channel 1 [mm];Actual velocity value encoder channel 1 [m/s];Target position CiA402 [mm]
863.250017166138;79.9748750;79.9756856;-0.001023329;79.9720000
864.000022411346;79.9741250;79.9748511;-0.001062984;79.9710000
864.750027656555;79.9733750;79.9739570;-0.001129659;79.9700000
865.500032901764;79.9726250;79.9730630;-0.001173587;79.9700000
866.249978542328;79.9718750;79.9722881;-0.001113589;79.9690000
866.999983787537;79.9711250;79.9715728;-0.001027374;79.9670000
867.749989032745;79.9703532;79.9707980;-0.001034643;79.9660000
868.499994277954;79.9697442;79.9701423;-0.0009517959;79.9660000
869.249999523163;79.9687348;79.9694271;-0.0009698212;79.9650000
870.000004768372;79.9672075;79.9681754;-0.001345201;79.9640000
870.75001001358;79.9663431;79.9668045;-0.00157706;79.9630000
871.500015258789;79.9656250;79.9656124;-0.001567483;79.9630000
872.250020503998;79.9648654;79.9647183;-0.001393176;79.9610000
873.000025749207;79.9641154;79.9641223;-0.001092187;79.9600000
873.750030994415;79.9635039;79.9635262;-0.0009455332;79.9590000
874.500036239624;79.9621943;79.9628110;-0.0009778508;79.9590000
875.249981880188;79.9608408;79.9615593;-0.001349155;79.9570000
875.999987125397;79.9601045;79.9604268;-0.001428104;79.9560000
876.749992370605;79.9595039;79.9594731;-0.001315703;79.9550000
877.499997615814;79.9581943;79.9584598;-0.001351947;79.9550000
878.250002861023;79.9568408;79.9572677;-0.00147608;79.9530000
879.000008106232;79.9561045;79.9561352;-0.001466651;79.9520000
879.75001335144;79.9555039;79.9553008;-0.001269145;79.9500000
880.500018596649;79.9541725;79.9544663;-0.001209962;79.9500000
881.250023841858;79.9528998;79.9533338;-0.001368835;79.9490000
882.000029087067;79.9521771;79.9522609;-0.001400121;79.9470000
882.750034332275;79.9506530;79.9511881;-0.001419598;79.9460000
883.499979972839;79.9497025;79.9499364;-0.001533128;79.9460000
884.249985218048;79.9487252;79.9488635;-0.001457543;79.9440000
884.999990463257;79.9471979;79.9476714;-0.00152401;79.9420000
885.749995708466;79.9464502;79.9465389;-0.001496153;79.9410000
886.500000953674;79.9453135;79.9455852;-0.00137162;79.9410000
887.250006198883;79.9437007;79.9442739;-0.001576946;79.9390000
888.000011444092;79.9421870;79.9428434;-0.001749607;79.9370000
888.750016689301;79.9414502;79.9415321;-0.001716343;79.9360000
889.500021934509;79.9403135;79.9403996;-0.001600916;79.9360000
890.250027179718;79.9387007;79.9390883;-0.001689591;79.9340000
891.000032424927;79.9371870;79.9375982;-0.001847676;79.9320000
891.749978065491;79.9364502;79.9364061;-0.001711233;79.9300000
892.499983310699;79.9352917;79.9354524;-0.001474169;79.9300000
893.249988555908;79.9337500;79.9342603;-0.001536378;79.9280000
893.999993801117;79.9322500;79.9329490;-0.001638322;79.9260000
894.749999046326;79.9307500;79.9313993;-0.001851721;79.9240000
895.500004291534;79.9292500;79.9298496;-0.001968532;79.9240000
896.250009536743;79.9277500;79.9282403;-0.002065748;79.9220000
897.000014781952;79.9262500;79.9267502;-0.00201265;79.9200000
897.750020027161;79.9247500;79.9252004;-0.002025296;79.9180000
898.500025272369;79.9232500;79.9236507;-0.002042023;79.9180000
899.250030517578;79.9217500;79.9221606;-0.002015633;79.9160000
900.000035762787;79.9202500;79.9206109;-0.002036141;79.9140000
900.749981403351;79.9187500;79.9191208;-0.001998505;79.9120000
901.49998664856;79.9172500;79.9175114;-0.002067827;79.9120000
902.249991893768;79.9157500;79.9160213;-0.002033603;79.9100000
902.999997138977;79.9142500;79.9145908;-0.001963735;79.9070000
903.750002384186;79.9127282;79.9131603;-0.001935157;79.9050000
904.500007629395;79.9113692;79.9117298;-0.001921053;79.9050000
905.250012874603;79.9096098;79.9102397;-0.001990652;79.9030000
906.000018119812;79.9073325;79.9082727;-0.002345594;79.9000000
906.750023365021;79.9056963;79.9062462;-0.002506658;79.8980000
907.500028610229;79.9043692;79.9044580;-0.002421053;79.8980000
908.250033855438;79.9026098;79.9029083;-0.002231997;79.8960000
908.999979496002;79.9003325;79.9010009;-0.002400334;79.8930000
909.749984741211;79.8986963;79.8990340;-0.002511067;79.8910000
910.49998998642;79.8973692;79.8974843;-0.002276971;79.8910000
911.249995231628;79.8956002;79.8960538;-0.002083767;79.8880000
912.000000476837;79.8933229;79.8942656;-0.002240029;79.8860000
912.750005722046;79.8918470;79.8923583;-0.002378425;79.8830000
913.500010967255;79.8897975;79.8905701;-0.002391415;79.8830000
914.250016212463;79.8877652;79.8884840;-0.002592129;79.8800000
915.000021457672;79.8862925;79.8865766;-0.002554497;79.8780000
915.750026702881;79.8841787;79.8847289;-0.0025258;79.8750000
916.50003194809;79.8817558;79.8825831;-0.002695689;79.8750000
917.250037193298;79.8797652;79.8803777;-0.002810829;79.8720000
917.999982833862;79.8782925;79.8785300;-0.00261936;79.8690000
918.749988079071;79.8761569;79.8767419;-0.00250972;79.8670000
919.49999332428;79.8738968;79.8746557;-0.002674122;79.8670000
920.249998569489;79.8715757;79.8724503;-0.002815953;79.8640000
921.000003814697;79.8693120;79.8701257;-0.002958414;79.8610000
921.750009059906;79.8678252;79.8680992;-0.002816395;79.8580000
922.500014305115;79.8659167;79.8664303;-0.002514967;79.8580000
923.250019550323;79.8636250;79.8645825;-0.002505383;79.8550000
924.000024795532;79.8613750;79.8624367;-0.0026815;79.8520000
924.750030040741;79.8591250;79.8601718;-0.002852592;79.8490000
925.50003528595;79.8568750;79.8577876;-0.003023547;79.8490000
926.249980926514;79.8546250;79.8555226;-0.003035533;79.8460000
926.999986171722;79.8523750;79.8532576;-0.0030273;79.8420000
927.749991416931;79.8501032;79.8509927;-0.003017924;79.8390000
928.49999666214;79.8479942;79.8487873;-0.002957803;79.8390000
929.250001907349;79.8454848;79.8464031;-0.003069567;79.8360000
930.000007152557;79.8424575;79.8436017;-0.003438217;79.8330000
930.750012397766;79.8400931;79.8406810;-0.003651003;79.8290000
931.500017642975;79.8378532;79.8379392;-0.003654304;79.8290000
932.250022888184;79.8356743;79.8357339;-0.003289483;79.8260000
933.000028133392;79.8334380;79.8337073;-0.002985357;79.8230000
933.750033378601;79.8304248;79.8312635;-0.003135561;79.8190000
934.499979019165;79.8278115;79.8284025;-0.003476009;79.8190000
935.249984264374;79.8256743;79.8258991;-0.003385587;79.8160000
935.999989509583;79.8234380;79.8236341;-0.003182269;79.8120000
936.749994754791;79.8204030;79.8210711;-0.003310434;79.8080000
937.5;79.8179307;79.8183889;-0.003432341;79.8080000
938.250005245209;79.8155342;79.8158855;-0.003378581;79.8050000
939.000010490417;79.8125205;79.8132033;-0.003499884;79.8010000
939.750015735626;79.8093711;79.8100443;-0.003871594;79.7970000
940.500020980835;79.8069307;79.8070640;-0.003905286;79.7970000
941.250026226044;79.8045342;79.8044414;-0.003676572;79.7940000
942.000031471252;79.8015205;79.8018188;-0.003599139;79.7900000
942.750036716461;79.7983711;79.7988982;-0.003747118;79.7860000
943.499982357025;79.7959307;79.7960372;-0.00374664;79.7860000
944.249987602234;79.7935246;79.7935934;-0.003488261;79.7820000
944.999992847443;79.7905109;79.7909708;-0.003502222;79.7780000
945.749998092651;79.7875000;79.7880501;-0.003702479;79.7740000
946.50000333786;79.7845000;79.7848315;-0.004005077;79.7740000
947.250008583069;79.7815000;79.7816128;-0.004159064;79.7700000
948.000013828278;79.7785000;79.7784538;-0.004194842;79.7660000
948.750019073486;79.7755000;79.7754736;-0.004077119;79.7620000
949.500024318695;79.7725000;79.7724337;-0.004067452;79.7620000
950.250029563904;79.7695000;79.7694535;-0.004034202;79.7580000
951.000034809113;79.7665000;79.7665925;-0.003907694;79.7540000
951.749980449677;79.7635000;79.7636122;-0.003927235;79.7490000
952.499985694885;79.7604782;79.7606320;-0.003945133;79.7490000
953.249990940094;79.7575493;79.7576518;-0.003941494;79.7450000
953.999996185303;79.7545630;79.7547312;-0.003915395;79.7410000
954.750001430511;79.7507998;79.7513933;-0.004206087;79.7360000
955.50000667572;79.7474365;79.7476978;-0.004577077;79.7360000
956.250011920929;79.7445493;79.7444195;-0.004465962;79.7320000
957.000017166138;79.7415630;79.7413797;-0.004249636;79.7270000
957.750022411346;79.7377780;79.7381611;-0.004299643;79.7230000
958.500027656555;79.7345775;79.7348232;-0.004360605;79.7230000
959.250032901764;79.7313502;79.7314853;-0.004398006;79.7180000
960.000038146973;79.7275729;79.7280879;-0.004470184;79.7140000
960.749983787537;79.7245970;79.7248096;-0.004393317;79.7090000
961.499989032745;79.7210475;79.7215314;-0.004391009;79.7090000
962.249994277954;79.7175152;79.7180743;-0.004510975;79.7040000
962.999999523163;79.7145425;79.7149152;-0.004352078;79.6990000
963.750004768372;79.7109069;79.7116966;-0.004334412;79.6940000
964.50001001358;79.7071250;79.7080607;-0.004607316;79.6940000
965.250015258789;79.7033846;79.7043652;-0.004753349;79.6900000
966.000020503998;79.6996346;79.7004313;-0.004990137;79.6850000
966.750025749207;79.6957461;79.6964974;-0.005103627;79.6800000
967.500030994415;79.6925557;79.6928019;-0.004976797;79.6800000
968.250036239624;79.6893996;79.6896429;-0.004574619;79.6750000
968.999981880188;79.6856359;79.6863646;-0.004491997;79.6700000
969.749987125397;79.6818750;79.6827883;-0.004650417;79.6640000
970.499992370605;79.6781032;79.6789736;-0.004886969;79.6640000
971.249997615814;79.6744243;79.6752782;-0.004914799;79.6590000
972.000002861023;79.6706880;79.6715231;-0.004954818;79.6540000
972.750008106232;79.6661748;79.6673507;-0.005273367;79.6490000
973.50001335144;79.6620833;79.6629996;-0.005536688;79.6490000
974.250018596649;79.6583654;79.6588273;-0.005537954;79.6430000
975.000023841858;79.6546154;79.6550126;-0.005304779;79.6380000
975.750029087067;79.6510039;79.6512575;-0.005137881;79.6330000
976.500034332275;79.6466943;79.6473832;-0.005178105;79.6330000
977.249979972839;79.6423408;79.6431513;-0.005430705;79.6270000
977.999985218048;79.6386045;79.6389789;-0.005474171;79.6210000
978.749990463257;79.6349821;79.6350450;-0.005344139;79.6160000
979.499995708466;79.6308135;79.6311111;-0.005323481;79.6160000
980.250000953674;79.6262007;79.6267600;-0.005584976;79.6100000
981.000006198883;79.6216870;79.6220512;-0.005930137;79.6050000
981.750011444092;79.6179720;79.6175213;-0.005966202;79.5990000
982.500016689301;79.6136725;79.6132893;-0.005795428;79.5990000
983.250021934509;79.6093902;79.6089978;-0.005762366;79.5930000
984.000027179718;79.6056675;79.6050043;-0.005544361;79.5870000
984.750032424927;79.6012819;79.6010704;-0.005397406;79.5810000
985.500037670135;79.5967500;79.5968384;-0.005522029;79.5810000
986.249983310699;79.5922500;79.5923681;-0.005721807;79.5750000
986.999988555908;79.5877500;79.5877189;-0.005950549;79.5690000
987.749993801117;79.5832500;79.5831294;-0.006034488;79.5630000
988.499999046326;79.5787500;79.5785994;-0.006033519;79.5630000
989.250004291534;79.5742500;79.5741291;-0.00599001;79.5570000
990.000009536743;79.5697500;79.5696587;-0.005967968;79.5510000
990.750014781952;79.5652500;79.5652480;-0.005923496;79.5450000
991.500020027161;79.5607500;79.5607180;-0.005982258;79.5450000
992.250025272369;79.5562404;79.5561881;-0.006023459;79.5380000
993.000030517578;79.5517404;79.5517773;-0.00596639;79.5320000
993.750035762787;79.5473789;79.5474262;-0.005875636;79.5260000
994.499981403351;79.5423193;79.5427770;-0.006049491;79.5260000
995.24998664856;79.5372158;79.5375914;-0.006500961;79.5190000
995.999991893768;79.5327295;79.5325846;-0.006590775;79.5130000
996.749997138977;79.5283789;79.5279951;-0.00634343;79.5060000
997.500002384186;79.5232975;79.5233459;-0.006274861;79.5060000
998.250007629395;79.5182652;79.5183391;-0.006482145;79.4990000
999.000012874603;79.5137925;79.5135112;-0.006452258;79.4930000
999.750018119812;79.5086787;79.5087428;-0.006425866;79.4860000
1000.49996376038;79.5032558;79.5034976;-0.006713909;79.4860000
1001.25002861023;79.4982652;79.4981332;-0.006931506;79.4790000
1001.99997425079;79.4937925;79.4932456;-0.006701813;79.4720000
1002.75003910065;79.4886569;79.4885368;-0.006484707;79.4650000
1003.49998474121;79.4833750;79.4834704;-0.006638619;79.4650000
1004.25004959106;79.4781250;79.4782252;-0.006836563;79.4580000
1004.99999523163;79.4728750;79.4728608;-0.007006559;79.4510000
1005.75006008148;79.4676250;79.4674368;-0.007124583;79.4440000
1006.50000572205;79.4623750;79.4621916;-0.007051702;79.4440000
1007.24995136261;79.4571250;79.4567079;-0.007177794;79.4370000
1008.00001621246;79.4518750;79.4514031;-0.00713561;79.4300000
1008.74996185303;79.4466250;79.4460387;-0.007153552;79.4230000
1009.50002670288;79.4413750;79.4407935;-0.00708643;79.4230000
1010.24997234344;79.4361154;79.4354291;-0.00710745;79.4150000
1011.0000371933;79.4308654;79.4301839;-0.007044881;79.4080000
1011.74998283386;79.4257539;79.4250579;-0.006932739;79.4010000
1012.50004768372;79.4199443;79.4196338;-0.007115971;79.4010000
1013.24999332428;79.4140908;79.4137926;-0.00746874;79.3930000
1014.00005817413;79.4088545;79.4080109;-0.007579589;79.3860000
1014.7500038147;79.4037539;79.4027061;-0.007300333;79.3780000
1015.49994945526;79.3979225;79.3972821;-0.007273185;79.3780000
1016.25001430511;79.3921402;79.3915004;-0.007496686;79.3700000
1016.99995994568;79.3869175;79.3860168;-0.007383684;79.3630000
1017.75002479553;79.3810537;79.3804736;-0.007390789;79.3550000
1018.4999704361;79.3748808;79.3745727;-0.007645858;79.3550000
1019.25003528595;79.3691402;79.3686719;-0.00774704;79.3470000
1019.99998092651;79.3639175;79.3630690;-0.007588948;79.3390000
1020.75004577637;79.3580319;79.3576450;-0.007419361;79.3310000
1021.49999141693;79.3520000;79.3519230;-0.007542927;79.3310000
1022.25005626678;79.3460000;79.3460221;-0.00769634;79.3230000
1023.00000190735;79.3400000;79.3398828;-0.007962278;79.3150000
1023.7500667572;79.3340000;79.3339224;-0.007962672;79.3070000
1024.50001239777;79.3280000;79.3277831;-0.008054286;79.3070000
1025.24995803833;79.3220000;79.3215842;-0.008143097;79.2990000
1026.00002288818;79.3160000;79.3155641;-0.008075136;79.2910000
1026.74996852875;79.3100000;79.3094249;-0.00813425;79.2820000
1027.5000333786;79.3039782;79.3032856;-0.008155561;79.2820000
1028.24997901917;79.2980493;79.2972059;-0.008131161;79.2740000
1029.00004386902;79.2920630;79.2911858;-0.008096015;79.2660000
1029.74998950958;79.2852998;79.2848081;-0.008323315;79.2570000
1030.50005435944;79.2789365;79.2778940;-0.008753283;79.2570000
1031.25;79.2730397;79.2713971;-0.008680646;79.2480000
1032.00006484985;79.2670534;79.2651982;-0.00843785;79.2400000
1032.75001049042;79.2604287;79.2587609;-0.008516672;79.2310000
1033.49995613098;79.2535058;79.2520852;-0.00871699;79.2310000
1034.25002098083;79.2470152;79.2451710;-0.00895741;79.2220000
1034.9999666214;79.2410425;79.2389126;-0.008625721;79.2140000
1035.75003147125;79.2344287;79.2326541;-0.008482588;79.2050000
1036.49997711182;79.2275058;79.2260976;-0.008622433;79.2050000
1037.25004196167;79.2210152;79.2194218;-0.008759862;79.1960000
1037.99998760223;79.2150425;79.2131633;-0.00853715;79.1870000
1038.75005245209;79.2084069;79.2069645;-0.008393018;79.1780000
1039.49999809265;79.2016250;79.2004080;-0.008555907;79.1780000
1040.2500629425;79.1948750;79.1936726;-0.008768906;79.1690000
1041.00000858307;79.1881250;79.1869373;-0.008879608;79.1600000
1041.74995422363;79.1813750;79.1801424;-0.008968736;79.1500000
1042.50001907349;79.1746032;79.1733474;-0.009010848;79.1500000
1043.24996471405;79.1679243;79.1666717;-0.00895508;79.1410000
1044.0000295639;79.1611880;79.1599364;-0.008976207;79.1320000
1044.74997520447;79.1536748;79.1528434;-0.009241996;79.1220000
1045.50004005432;79.1465615;79.1455121;-0.009517492;79.1220000
1046.24998569489;79.1399243;79.1382999;-0.009552999;79.1130000
1047.00005054474;79.1331880;79.1314454;-0.009343994;79.1030000
1047.7499961853;79.1256530;79.1242332;-0.009507132;79.0940000
1048.50006103516;79.1187025;79.1168422;-0.009685532;79.0940000
1049.25000667572;79.1117252;79.1096897;-0.00962491;79.0840000
1049.99995231628;79.1041979;79.1023583;-0.00971754;79.0740000
1050.75001716614;79.0974502;79.0951462;-0.009644726;79.0640000
1051.4999628067;79.0902917;79.0881128;-0.009505738;79.0640000
1052.25002765656;79.0827500;79.0809006;-0.009574456;79.0540000
1052.99997329712;79.0752500;79.0734501;-0.009769741;79.0450000
1053.75003814697;79.0677718;79.0658207;-0.009989248;79.0350000
1054.49998378754;79.0601308;79.0582509;-0.01006703;79.0350000
1055.25004863739;79.0528806;79.0508003;-0.009977609;79.0240000
1055.99999427795;79.0461579;79.0437669;-0.009655726;79.0140000
1056.75005912781;79.0389108;79.0370912;-0.009281311;79.0040000
1057.50000476837;79.0308193;79.0298791;-0.009482941;79.0040000
1058.24995040894;79.0227254;79.0220113;-0.009997125;78.9940000
1059.00001525879;79.0152391;79.0140242;-0.01031328;78.9840000
1059.74996089935;79.0077500;79.0063352;-0.01028468;78.9730000
1060.50002574921;79.0002282;78.9988250;-0.01014732;78.9730000
1061.24997138977;78.9927993;78.9914937;-0.009973621;78.9630000
1062.00003623962;78.9853130;78.9842219;-0.009827663;78.9520000
1062.74998188019;78.9770280;78.9765329;-0.01008481;78.9420000
1063.50004673004;78.9693275;78.9685459;-0.01037463;78.9420000
1064.24999237061;78.9616002;78.9606781;-0.01044442;78.9310000
1065.00005722046;78.9533229;78.9526911;-0.01056158;78.9200000
1065.75000286102;78.9458252;78.9447040;-0.01059217;78.9090000
1066.50006771088;78.9379167;78.9368958;-0.01051864;78.9090000
1067.25001335144;78.9296346;78.9289088;-0.01058915;78.8990000
1067.999958992;78.9213846;78.9206238;-0.01083881;78.8880000
1068.75002384186;78.9129961;78.9123387;-0.01094532;78.8770000
1069.49996948242;78.9053057;78.9041729;-0.0108816;78.8770000
1070.25003433228;78.8976496;78.8965435;-0.01049958;78.8660000
1070.99997997284;78.8893859;78.8887353;-0.01046309;78.8540000
1071.75004482269;78.8811032;78.8808078;-0.01053192;78.8430000
1072.49999046326;78.8729942;78.8727016;-0.01066917;78.8430000
1073.25005531311;78.8644848;78.8643570;-0.01092505;78.8320000
1074.00000095367;78.8554575;78.8556547;-0.01129072;78.8210000
1074.75006580353;78.8470931;78.8468332;-0.01152355;78.8090000
1075.50001144409;78.8388532;78.8384886;-0.01128989;78.8090000
1076.24995708466;78.8306743;78.8305015;-0.01092563;78.7980000
1077.00002193451;78.8224380;78.8225145;-0.01077744;78.7860000
1077.74996757507;78.8134030;78.8142295;-0.01093123;78.7750000
1078.50003242493;78.8049525;78.8055272;-0.01125662;78.7750000
1079.24997806549;78.7964752;78.7970037;-0.01130087;78.7630000
1080.00004291534;78.7874479;78.7880630;-0.01160984;78.7510000
1080.74998855591;78.7792002;78.7792415;-0.0116832;78.7400000
1081.50005340576;78.7705635;78.7706585;-0.01156788;78.7400000
1082.24999904633;78.7614507;78.7618370;-0.01168488;78.7280000
1083.00006389618;78.7524370;78.7527771;-0.01187574;78.7160000
1083.75000953674;78.7442002;78.7440152;-0.01176549;78.7040000
1084.49995517731;78.7355417;78.7356109;-0.01149833;78.7040000
1085.25002002716;78.7265000;78.7269087;-0.01157675;78.6920000
1085.99996566772;78.7175000;78.7180872;-0.01166974;78.6800000
1086.75003051758;78.7085000;78.7090869;-0.01184586;78.6670000
1087.49997615814;78.6994782;78.7001462;-0.01190158;78.6670000
1088.250041008;78.6905493;78.6912651;-0.01186428;78.6550000
1088.99998664856;78.6815630;78.6822648;-0.01194647;78.6430000
1089.75005149841;78.6717998;78.6728472;-0.01227961;78.6300000
1090.49999713898;78.6624365;78.6631913;-0.01258522;78.6300000
1091.25006198883;78.6535493;78.6537142;-0.01259623;78.6180000
1092.00000762939;78.6445630;78.6447735;-0.01226234;78.6050000
1092.74995326996;78.6347780;78.6354751;-0.01236081;78.5930000
1093.50001811981;78.6255775;78.6259384;-0.0125327;78.5930000
1094.24996376038;78.6163502;78.6165805;-0.0125026;78.5800000
1095.00002861023;78.6065729;78.6069841;-0.01266937;78.5670000
1095.74997425079;78.5975752;78.5975666;-0.01259677;78.5540000
1096.50003910065;78.5881667;78.5883279;-0.01247394;78.5540000
1097.24998474121;78.5783846;78.5787911;-0.01262389;78.5420000
1098.00004959106;78.5686346;78.5690756;-0.01278687;78.5290000
1098.74999523163;78.5587461;78.5592408;-0.01293135;78.5160000
1099.50006008148;78.5495557;78.5495252;-0.01290432;78.5160000
1100.25000572205;78.5403900;78.5404653;-0.01249207;78.5020000
1100.99995136261;78.5306263;78.5312862;-0.01237494;78.4890000
1101.75001621246;78.5210039;78.5218091;-0.01251595;78.4760000
1102.49996185303;78.5106943;78.5119147;-0.01289262;78.4760000
1103.25002670288;78.5003504;78.5013051;-0.01355642;78.4630000
1103.99997234344;78.4906141;78.4908147;-0.01375332;78.4490000
1104.7500371933;78.4808532;78.4806819;-0.01360516;78.4360000
1105.49998283386;78.4712442;78.4708471;-0.01333416;78.4360000
1106.25004768372;78.4612252;78.4611912;-0.01309136;78.4220000
1106.99999332428;78.4506979;78.4509988;-0.01332858;78.4090000
1107.75005817413;78.4409720;78.4407468;-0.01348635;78.3950000
1108.5000038147;78.4306725;78.4304948;-0.01360876;78.3950000
1109.25006866455;78.4203902;78.4200043;-0.01380746;78.3810000
1110.00001430511;78.4106675;78.4098119;-0.01367899;78.3680000
1110.74995994568;78.4003037;78.3997984;-0.01352174;78.3540000
1111.50002479553;78.3896308;78.3893676;-0.01373468;78.3540000
1112.2499704361;78.3793902;78.3789367;-0.01380634;78.3400000
1113.00003528595;78.3696675;78.3689828;-0.01353024;78.3260000
1113.74998092651;78.3592819;78.3591480;-0.01331762;78.3120000
1114.50004577637;78.3487500;78.3489556;-0.01346314;78.3120000
1115.24999141693;78.3382404;78.3384056;-0.01376774;78.2970000
1116.00005626678;78.3277404;78.3277960;-0.01395519;78.2830000
1116.75000190735;78.3173789;78.3170671;-0.01413255;78.2690000
1117.5000667572;78.3063193;78.3060403;-0.01444743;78.2690000
1118.25001239777;78.2952158;78.2947154;-0.01478828;78.2540000
1118.99995803833;78.2847295;78.2835693;-0.01480291;78.2400000
1119.75002288818;78.2743789;78.2727809;-0.01457014;78.2250000
1120.49996852875;78.2632975;78.2619924;-0.01449668;78.2250000
1121.2500333786;78.2522748;78.2509060;-0.01463531;78.2110000
1121.99997901917;78.2418021;78.2399387;-0.01460367;78.1960000
1122.75004386902;78.2305280;78.2289715;-0.01461256;78.1810000
1123.49998950958;78.2198057;78.2178254;-0.01473148;78.1810000
1124.25005435944;78.2091592;78.2071562;-0.01446706;78.1670000
1125;78.1978955;78.1962485;-0.01451817;78.1520000
1125.75006484985;78.1864961;78.1850428;-0.01474082;78.1370000
1126.50001049042;78.1758057;78.1739564;-0.01476162;78.1370000
1127.24995613098;78.1651496;78.1632871;-0.01450094;78.1220000
1128.00002098083;78.1538859;78.1525583;-0.01442306;78.1070000
1128.7499666214;78.1426250;78.1413526;-0.01469566;78.0910000
1129.50003147125;78.1313532;78.1300277;-0.01491488;78.0910000
1130.24997711182;78.1201743;78.1185837;-0.01509962;78.0760000
1131.00004196167;78.1089380;78.1071396;-0.01519796;78.0610000
1131.74998760223;78.0969248;78.0953378;-0.01548706;78.0450000
1132.50005245209;78.0853115;78.0832977;-0.01575611;78.0450000
1133.24999809265;78.0741743;78.0716152;-0.01563685;78.0300000
1134.0000629425;78.0629380;78.0602903;-0.01535265;78.0140000
1134.75000858307;78.0509030;78.0486674;-0.01542778;77.9990000
1135.49995422363;78.0394525;78.0369849;-0.01548001;77.9990000
1136.25001907349;78.0279752;78.0254812;-0.0154032;77.9830000
1136.99996471405;78.0159479;78.0138583;-0.01544837;77.9670000
1137.7500295639;78.0047002;78.0023546;-0.01535811;77.9510000
1138.49997520447;77.9930417;77.9909701;-0.01525714;77.9510000
1139.25004005432;77.9810000;77.9792280;-0.01547707;77.9350000
1139.99998569489;77.9690000;77.9674263;-0.01561174;77.9190000
1140.75005054474;77.9570000;77.9553265;-0.01588021;77.9030000
1141.4999961853;77.9450000;77.9434056;-0.01588121;77.9030000
1142.25006103516;77.9330000;77.9313059;-0.01600291;77.8870000
1143.00000667572;77.9210000;77.9193253;-0.01598587;77.8710000
1143.74995231628;77.9090000;77.9073448;-0.01598173;77.8550000
1144.50001716614;77.8970000;77.8954239;-0.01594239;77.8550000
1145.2499628067;77.8849904;77.8836221;-0.01586126;77.8380000
1146.00002765656;77.8729904;77.8718204;-0.0157976;77.8220000
1146.74997329712;77.8611289;77.8601379;-0.01566768;77.8050000
1147.50003814697;77.8485475;77.8481574;-0.01583937;77.8050000
1148.24998378754;77.8360248;77.8357596;-0.01617989;77.7890000
1149.00004863739;77.8240521;77.8234215;-0.01631181;77.7720000
1149.74999427795;77.8112780;77.8110237;-0.01644062;77.7550000
1150.50005912781;77.7990557;77.7985067;-0.01656154;77.7550000
1151.25000476837;77.7869092;77.7862878;-0.01642234;77.7390000
1151.99995040894;77.7741455;77.7740092;-0.01640864;77.7220000
1152.75001525879;77.7612461;77.7611942;-0.01675528;77.7050000
1153.49996089935;77.7490557;77.7486176;-0.01675494;77.7050000
1154.25002574921;77.7368996;77.7363987;-0.01651308;77.6880000
1154.99997138977;77.7241359;77.7241797;-0.01641201;77.6710000
1155.75003623962;77.7113750;77.7116031;-0.01660553;77.6530000
1156.49998188019;77.6986032;77.6990862;-0.01667208;77.6530000
1157.25004673004;77.6859243;77.6865692;-0.01668604;77.6360000
1157.99999237061;77.6731880;77.6740522;-0.01668771;77.6190000
1158.75005722046;77.6596748;77.6608796;-0.01717214;77.6010000
1159.50000286102;77.6465615;77.6475281;-0.01749863;77.6010000
1160.25006771088;77.6340878;77.6344151;-0.01746337;77.6010000
1161.00001335144;77.6213514;77.6214213;-0.01741393;77.5660000
1161.749958992;77.6050901;77.6072354;-0.01816727;77.5490000
1162.50002384186;77.6040502;77.5982351;-0.01463898;77.5490000
1163.24996948242;77.5967600;77.5952549;-0.009348609;77.5310000
1164.00003433228;77.5697854;77.5803537;-0.01520867;77.5130000
1164.74997997284;77.5549081;77.5587172;-0.02203108;77.4950000
1165.50004482269;77.5422917;77.5401802;-0.02325488;77.4950000
1166.24999046326;77.5287500;77.5245638;-0.02193952;77.4770000
1167.00005531311;77.5152500;77.5106759;-0.0201609;77.4590000
1167.75000095367;77.5017500;77.4980397;-0.01846422;77.4410000
1168.50006580353;77.4882500;77.4858207;-0.01734261;77.4410000
1169.25001144409;77.4747500;77.4735422;-0.01686997;77.4230000
1169.99995708466;77.4612500;77.4610252;-0.01679148;77.4050000
1170.75002193451;77.4477500;77.4479718;-0.01712791;77.3860000
1171.49996757507;77.4342282;77.4346800;-0.01743073;77.3860000
1172.25003242493;77.4207993;77.4213285;-0.01760848;77.3680000
1172.99997806549;77.4073130;77.4080963;-0.01765173;77.3500000
1173.75004291534;77.3930498;77.3947448;-0.01776511;77.3310000
1174.49998855591;77.3791865;77.3808570;-0.01813932;77.3310000
1175.25005340576;77.3657897;77.3670883;-0.01824315;77.3120000
1175.99999904633;77.3523034;77.3533792;-0.01827331;77.2940000
1176.75006389618;77.3381787;77.3391933;-0.01864785;77.2750000
1177.50000953674;77.3237558;77.3245306;-0.01912417;77.2750000
1178.24995517731;77.3097652;77.3097486;-0.01940263;77.2560000
1179.00002002716;77.2962925;77.2955031;-0.01916103;77.2370000
1179.74996566772;77.2821569;77.2814960;-0.01893998;77.2180000
1180.50003051758;77.2678750;77.2674889;-0.01881254;77.2180000
1181.24997615814;77.2536250;77.2533030;-0.01887514;77.1990000
1182.000041008;77.2393750;77.2390575;-0.01892267;77.1800000
1182.74998664856;77.2251250;77.2247524;-0.01899909;77.1600000
1183.50005149841;77.2108532;77.2103877;-0.01906985;77.1600000
